prediction	reference
dat sil yn de rin fan dit programma bliken dwaan	Dat sil yn de rin fan dit programma bliken dwaan.
dy generaasje is yntusken útstoarn	Dy generaasje is yntusken útstoarn.
dat ha ik noait sein	Dat ha ik noait sein!
se lûke in spoar fan fernielingen troch it hiele doarp	Se lûke in spoar fan fernielingen troch it hiele doarp.
uteringsfrijheid hâldt net in ûnbeheind rjocht op misledigjen yn	Uteringsfrijheid hâldt net in ûnbeheind rjocht op misledigjen yn.
dêrt it hert fol fan is dêr rint de mûle fan oer	Dêr't it hert fol fan is, dêr rint de mûle fan oer.
earder naam krys sneons blommen foar har mei	Earder naam Chris sneons blommen foar har mei.
elk praat út syn eigen belang by mar oeral hinget wol in priiskaartsje oan	Elk praat út syn eigen belang wei, mar oeral hinget wol in priiskaartsje oan.
hja hat sels weromskreaun meastal lit se dat troch har amtners dwaan tt	Hja hat sels weromskreaun, meastal lit se dat troch har amtners dwaan.
de wyn kin heel freonlik wêze mar hy kin ek hiel fijannich wêze	De wyn kin heel freonlik wêze mar hy kin ek heel fijannich wêze.
hy is yn easterein hikke en tijne	Hy is yn Easterein hikke en tein.
hy ferwachtet dat de supermerk en janniwaarje gewoan iepen bliuwt	Hy ferwachtet dat de supermerk yn jannewaarje gewoan iepenbliuwt.
de grûn is al fjouwer generaasjes yn hannen fan de famylje	De grûn is al fjouwer generaasjes yn hannen fan de famylje.
kin ik my in kreddetkaart betelje	Kin ik mei in kredytkaart betelje?
de organisaasje slút de kommende jierren in tal lokaasjes fanwegen besunigings	De organisaasje slút de kommende jierren in tal lokaasjes fanwegen besunigings.
se pakde snein mei oermacht hawwien fjirde europeeske al roundtitel	Se pakte snein mei oermacht har fjirde Europeeske allroundtitel.
ik wit noch nea net wat ik oan him ha	Ik wit noch nea net wat ik oan him haw.
it jild moat der komme ek al moat der in stik lân om fuort	It jild moat der komme, ek al moat der in stik lân om fuort.
ik kin him fan de inkelde kearen dat wy efkes mei inoar praten	Ik ken him fan de inkelde kearen dat we efkes mei-inoar praten.
gjin inkelde foarm fan famkes besnijen is wurdt yn nederlân tastien	Gjin inkelde foarm fan famkesbesnijenis wurdt yn Nederlân tastien.
yn de seiterpolder komt ek de noardske wrotmûs foar in bedrige en seldsume mûzesoarte	Yn de Saiterpolder komt ek de Noardske wrotmûs foar, in bedrige en seldsume mûzesoarte.
de rjochtbank besjocht ûan der oaren oft der foar it sikehús in trochstad yn sit	De rjochtbank besjocht ûnder oare oft der foar it sikehûs in trochstart yn sit.
fyn it minder dat dêr diskriminearre wurdt	Ik fyn it minder dat der diskriminearre wurdt.
wat moatte wy hjir no mei	Wat moatte wy hjir no mei?
de aksjegroep is poer en begrypt der neat fan	De aksjegroep is poer en begrypt der neat fan.
fandalen binne al fjouwer wiken lang op slopespaard	Fandalen binne al fjouwer wiken lang op sloperspaad.
de swipe dêr binne se al in bytsje bank fan	De swipe, dêr binne se al in bytsje bang fan.
yn alle lagen fan de maatskippij koenen je wol kristenen oantreffe	Yn alle lagen fan de maatskippij koenen je wol kristenen oantreffe.
kinst de auto hjir nearne kwyt	Kinst de auto hjir nearne kwyt.
ien sintperrigel is nedich om dizze databees te foljen	Ien sin per rigel is nedich om dizze database te foljen.
de iene seit sus en de oare seit sa	De iene seit sus en de oare seit sa.
dêr wol ik graach in aplaus foar	Dêr wol ik ek graach in applaus foar.
ik fersykje jo om fuort te gean oant ik ha jo neat te sizzen	Ik fersykje jo om fuort te gean, want ik haw jo neat te sizzen.
hy krige oan de ein fan moandeitemiddei te hearren dat er fuort moast	Hy krige oan de ein fan moandeitemiddei te hearren dat er fuort moast.
de situaasje is noch lang net ideaal mar wy wurkje oan ferbettering	De situaasje is noch lang net ideaal, mar wy wurkje oan ferbettering.
ik soe graach oanjefte dwaan wolle fan stellerij	Ik soe graach oanjefte dwaan wolle fan stellerij.
set de timer foar it sieden fan in aai	Set de timer foar it sieden fan in aai.
wy sille jo jûn in iepenloft spul hearre litte	Wy sille jo jûn in iepenloftspul hearre litte.
hy wit wat him te wachtsjen stiet as it te fier giet	Hy wit wat him te wachtsjen stiet as er te fier giet.
de direksje fan e bank wie net berikbar foar kommintaar	De direksje fan 'e bank wie net berikber foar kommentaar.
trije leden fan dy wurkgroep binne diplomearre moolder	Trije leden fan dy wurkgroep binne diplomearre moolder.
joust in finger dan nimme se de hiele hoan	Joust in finger, dan nimme se de hiele hân.
dat frege om swierrichheden meaden ja	Dat frege om swierrichheden mienden hja.
nei de lêste toanen wurdt wachte op it aplaus	Nei de lêste toanen wurdt wachte op it applaus.
it hat ús sjier tige goed foldien en wy komme wis noch ris wer werom	It hat ús hjir tige goed foldien en wy komme wis noch ris werom.
de kaaien binne sneontenacht diels ûnderstrûpt troch it hege wetter en de hurde wyn	De kaaien binne sneontenacht diels ûnderstrûpt troch it hege wetter en de hurde wyn.
sykje jo om in oplossing dyt klear is om te brûken	Sykje jo om in oplossing dy't klear is om te brûken?
hoe let giet de trein nei snits	Hoe let giet de trein nei Snits?
wat boeit jo sa oanlêzen	Wat boeit jo sa oan lêzen?
snartjonges fan achttjin jier raze op skûters en bromns troch de buorren	Snotjonges fan achttjin jier raze op scooters en brommers troch de bruorren.
by ús snijt it ieannewaris	By ús snijt it yn jannewaris.
stille wetters hawwe it djippe grûnen	Stille wetters hawwe djippe grûnen.
dit opfangsintrum foar aai asylsikers leit oan de râne fan it kúnderbosk	Dit opfangsintrum foar asylsikers leit oan de râne fan it Kúnderbosk.
under it lange slûke en glêde dekhier leit it sêfte ûnderhier	Under it lange, slûke en glêde dekhier leit it sêfte ûnderhier.
as er mei grut gemak ingels praat nim ik him oan	As er mei grut gemak Ingelsk praat, nim ik him oan.
de direkteur neamt de problemen in grutte finansjele strop foar syn bedriuw	De direkteur neamt de problemen in grutte finansjele strop foar syn bedriuw.
sjoch op ús webseite foar mear ynformaasje oer ús produkten	Sjoch op ús website foar mear ynformaasje oer ús produkten.
it like wol as koer net fan plak komme	It like wol as koe er net fan 't plak komme.
biskjin fûn hy it wol in goed idee	Miskien fûn hy it wol in goed idee.
stjoer anzgelyk in boadskip wat tinkt dy fan fan e jûn	Stjoer Angelique in boadskip: Wat tinkt dy fan fan 'e jûn?
ik kin sneon de hiale dei	Ik kin saterdei de hiele dei.
de frou is feroardiele foar it yn brân stekken fan it hûs	De frou is feroardiele foar it yn brân stekken fan it hûs.
der binne dêr mar twa fon op de hiele wrâld	Dêr binne der mar twa fan op de hiele wrâld.
as it freeds reint dan sjocht men sneons gjin meas	As it freeds reint, dan sjocht men saterdeis gjin mins.
undernimmers biede in pear hûndert hantekeningen oan oan de wethâlder	Undernimmers biede in pear hûndert hantekeningen oan oan de wethâlder.
sy ha hantekeningen sammele om in fersyk foar in referindum te dwaan	Sy ha hantekeningen sammele om in fersyk foar in referindum te dwaan.
de húshâldingsbegelieder komt op syn meast ien kear wyks by in thús	De húshâldingsbegelieder komt op syn minst ien kear wyks by jin thús.
it is net de earste kear dat framkryk it opnimt tsjin it ingels	It is net de earste kear dat Frankryk it opnimt tsjin it Ingelsk.
wat stiet der op it boedskiplistken	Wat stiet der op it boadskiplistke?
yn e rein stiet in man it wie te hier op e foarholle plakt	Yn 'e rein stiet in man, it wiete hier op 'e foarholle plakt.
wy knipperje middeis heel even wat de tjetlik slacht sonder genede ta	Wy knipperje middeis heel even want de jetlag slacht sonder genede ta.
wikselje nei it foarrige finster	Wikselje nei it foarige finster.
wolle jo wol in bytsje foar de likerafoan sitten bliuwe	Wolle jo wol in bytsje foar de mikrofoan sitten bliuwe?
dizze deiekskurzje bringt jo nei de súdlike kank fan de koste blamca	Dizze dei-ekskurzje bringt jo nei de súdlike kant fan 'e Costa Blanca.
efter yn it hús hear ik him op syn dwerfleuit spyljen	Efter yn 'e hús hear ik him op syn dwersfluit spyljen.
hja op in hiel team bern	Hja hawwe in hiel team bern.
hy hie in baan dronk amper of neat en hy betelle syn skuld ôf	Hy hie in baan, dronk amper of neat en hy betelle syn skulden ôf.
der binne no oare dingen oan de hâl	Der binne no oare dingen oan de hân.
gjinien kin ferbean wurde om earlik oer syn of har eigen wurk te praten	Gjinien kin ferbean wurde om earlik oer syn of har eigen wurk te praten.
moantenacht reisgje we ôf nei it grykse eilân kweeta	Moarntenacht reizgje wy ôf nei it Grykske eilân Kreta.
wurknimmers dyt siik wurden binne fan grophâldende ferve krije in finansjele fergoeding	Wurknimmers dy't siik wurden binne fan groomhâldende ferve krije in finansjele fergoeding.
iet wist al in kear bard dat der mar ien besiker wie	It is al in kear bard dat der mar ien besiker wie.
gean nei skiednis	Gean nei skiednis.
sille wy earneis sitten gean	Sille wy earne sitten gean?
wy moatte noch efkes geduld dwaan want wy kinne dêr earst oare moanne terjochte	Wy moatte noch eefkes geduld dwaan, want we kinne dêr earst oare moanne terjochte.
ateek	Apteek.
de plysje hat it wapen yn it hûs fûn en yn beslach naam	De polysje hat it wapen yn it hús fûn en yn beslach naam.
blêdzje troch ôfspylist	Blêdzje troch ôfspyllist.
ik seach mei grutte eagen nei de persoanen yn fonkljuonde gewaarden	Ik seach mei grutte eagen nei de persoanen yn fonkeljende gewaden.
de minsken krije te hearren oft se ûntslein wurde of dat se trochwurkje kinne	De minsken krije te hearren oft se ûntslein wurde of dat se trochwurkje kinne.
dy felle kleuren dogge gjin sear oan de eagen	Dy felle kleuren dogge jin sear oan 'e eagen.
hy besiket om troch it rút te klimmen	Hy besiket om troch it rút te klimmen.
it sikehûs sil net mear ynset wurde foar akute sjirurgyske yngrepen	It sikehús sil net mear ynset wurde foar akute sjirurgyske yngrepen.
it is net de earste kear dat frankryk it opnimt tsjin it ingels	It is net de earste kear dat Frankryk it opnimt tsjin it Ingelsk.
waait it hjir altyd sa hurd	Waait it hjir altyd sa hurd?
de tydlike skoalle waard freed ynrjochte mei help fan san tritich âlden	De tydlike skoalle waard freed ynrjochte mei help fan sa'n tritich âlden.
it is al wer hast twa wiken lyn dat ik myn lêste berjochtsjes stjoerd haw	It is alwer hast twa wike lyn dat ik myn lêste berjochtsje stjoerd haw.
de brânwacht kaam mei meardere wein nei de brân ta mar it foel ta	De brânwacht kaam mei meardere weinen nei de brân ta, mar it foel ta.
hy field him net by macht om it tij te kearen l	Hy fielde him net by machte om it tij te kearen.
dyt syn got baarnt moat op e blearren sitte	Dy't syn gat baarnt, moat op 'e blierren sitte.
ik sit hjir al in oere te wachtsjen	Ik sit hjir al in oere te wachtsjen.
hy sil der ek wol net moaier op wurden wêze o	Hy sil der ek wol net moaier op wurden wêze.
wy hawwe it oer in aktive hannelsbelâns oft wy mear út as ynfiere	Wy hawwe it oer in aktive hannelsbalâns as wy mear út- as ynfiere.
we litte se fan tefoaren it hiele komplekseven sjen	We litte se fan tefoaren it hele kompleks even sjen.
de stried rint hieltyd mear út e hânen	De striid rint hieltyd mear út de hân.
de jonge iet oant syn fjirde allinnich bôle mei sûker	De jonge iet oant syn fjirde allinnich bôle mei sûker.
hy hat alle tongersdeitenachten in eigen programma op e radio	Hy hat alle tongersdeitenachten in eigen programma op 'e radio.
miskien wachte tily op in wurd of teken fan dy om frede te sluten	Miskien wachtet Tilly op in wurd of teken fan dy om frede te sluten.
sa ticht ha ik der noch noait by stien	Sa ticht ha ik der noch noait by stien.
	Syn argewaasje wie ferdwûn en ek de wurgens fan de sneontemoarn.
dat hie net wêze moatten en it muoait my tege u	Dat hie net wêze moatten en it muoit my tige.
dy boeten binne der o sa wiis mei	Dy boeren binne der o sa wiis mei.
de hierkleur stiet by de berte noch net fêst	De hierkleur stiet by de berte noch net fêst.
hja lei yn it gers en stoarre yn de blauwe kom fan de himel	Hja lei yn it gers en stoarre yn de blauwe kom fan de himel.
njoggenjier lyn bin ik út armenje nei nederlân kommen	Njoggen jier lyn bin ik út Armenië nei Nederlân kommen.
net elk dyt te dik oft te tin is ûntwikkeld in minderwaardichheidsgefoel	Net elk dy't te dik of te tin is, ûntwikkelet in minderweardichheidsgefoel.
der binne no oare dingen oan de hân	Der binne no oare dingen oan de hân.
bieskoop	Bioskoop.
ik wit noch nea wat	Ik wit noch nea net wat ik oan him haw.
de gearkomster smiet gjin fjurwurk op mar duorre wol goed trije oeren	De gearkomste smiet gjin fjoerwurk op, mar duorre wol goed trije oeren.
de diken binne net breder bakke wurden want dêr is gjin romte foar	De diken kinne net breder makke wurde, want dêr is gjin romte foar.
myn doekskoalle yn beliis haw ik ferkeapje moatten	Myn dûkskoalle yn Belize haw ik ferkeapje moatten.
benammen yn e nacht fan saterdei op snein giet need	Benammen yn de nacht fan saterdei op snein gie it need.
yndrerue it njúlgjethu he	Ik leau dat ik him ferkeard begrepen haw.
hy gie fuortendallairs yn berop en dêrnei sil er yn kassaasje gean	Hy gie fuortdaliks yn berop en dêrnei sil er yn kassaasje gean.
genietsje fan it libben en de rêst giet fansels	Genietsje fan it libben en de rest giet fansels.
hy rekket him ryk en telt him earm	Hy rekkent him ryk en telt him earm.
dit yntervliw wurdt net publisearre sûnder dat er de eintekst goedkard hat	It ynterview wurdt net publisearre sûnder dat er de eintekst goedkard hat.
wats heit oandan oannenúit wie smoar jierd yn de keamer	It wie smoarhjit yn 'e keamer.
sjoch op e aksjeferpakking folje dyn unike wenkâlde yn en don mei	Sjoch op 'e aksjeferpakking, folje dyn unike winkoade yn en doch mei!
earst soe it moarntenacht begjinne te friezen mar dat wurdt al fan nacht momg	Earst soe it moarntenacht begjinne te friezen, mar dat wurdt al fannacht.
set de helderheid op maksimaal	Set de helderheid op maksimaal.
do witst hoe grutsk oft ik wie op myn prachtich bosk hier	Do witst hoe grutsk oft ik wie op myn prachtich bosk hier.
de jongerein giet op hieltyd âldere leeftiid út e hûs	De jongerein giet op hieltyd âldere leeftiid út 'e hûs.
ik doch myn wurk en dêrmei út	Ik doch myn wurk en dêrmei út.
no en dan is it dreech realiteit fan fantasy te ûnderskieden	No en dan is it dreech realiteit fan fantasy te ûnderskieden.
trije leden fan dy wurkgroep binne diplomearre moolner   r	Trije leden fan dy wurkgroep binne diplomearre moolner.
horis ik lit my net twinge	Ho ris, ik lit my net twinge!
der spile my wat oars troch de holle  o	Der spile my wat oars troch de holle.
hja hawwe in hiel tean bern	Hja hawwe in hiel team bern.
dy plannen rûnen spek troch politike en technyske swierrichheden n	Dy plannen rûnen speak troch politike en technyske swierrichheden.
ik tink dat de lju op t heden te folle om hannen hawwe  lll	Ik tink dat de lju op 't heden te folle om hannen hawwe.
ik kin dy jonge ek gjin taal út it each ferlieze aaa	Ik kin dy jonge ek gjin tel út it each ferlieze!
ofbrekkingsteken rjochts	Ofbrekkingsteken rjochts.
dit merk stierige eksklusive famkesklean	Dit merk stiet foar orizjinele, eksklusive famkesklean.
it ûnvisjele startskat foar de ferbouwing waard moendeitemoarn jûn	It offisjele startskot foar de ferbouwing waard moandeitemoarn jûn.
hja kaam út amsterdam en foar him wie se in frou fan e wrâlds	Hja kaam út Amsterdam en foar him wie se in frou fan de wrâld.
hja wie al fyftich mar hja seach der folle jonger út	Hja wie al fyftich, mar hja seach der folle jonger út.
it kin net altyd fan ien kant komme	It kin net altyd fan ien kant komme.
nei lang stoarrêgjen knikt er mei de holle	Nei lang stoareagjen knikte er mei de holle.
dat is moai foar de feansters ff	Dat is moai foar de Feansters.
ik hie der gjin aan fan wêrt it frammes it oer hie mm	Ik hie der gjin aan fan wêr't it frommes it oer hie.
dit suksesfolle pear dûen se it hiele wedstriidsaisoen in soad prizen bininoar i	Dit suksesfolle pear dûnse it hiele wedstriidseizoen in soad prizen byinoar.
sil ik frysk kieze	Sil ik Frysk kieze?
ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sûnder stroomsitten	Ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sonder stroom sitten.
geart hat in protte freonen	Geart hat in protte freonen.
hy makket him net drok oer wat sjin opfolger wurdt	Hy makket him net drok oer wa't syn opfolger wurdt.
dieren waarden soms samar efterlitten	Dieren waarden soms samar efterlitten.
syn efterban drûch him op hannen	Syn efterban droech him op hannen.
ta de lette jûn út wiene wy mei dit purtsje besteld	Ta de lette jûn út wiene wy mei dit putsje besteld.
as er net komt wat dogge jo dan	As er net komt, wat dogge jo dan?
stet hûs	Stedhûs.
bring my yn it ûnthâld dat it ûntwerp om twa oere klear wêze moat lr	Bring my yn it ûnthâld dat it ûntwerp om twa oere klear wêze moat.
wa fynsto de ferfelenste	Wa fynsto de ferfelendste?
it is ús doel om betiid fuort te gean	It is ús doel om betiid fuort te gean.
men kin nea wette wanneart de sykte útbrekt	Men kin nea witte wannear't de sykte útbrekt.
hy gie fuortdaliks yn berop en dêrnei sil er yn kassaasje gean artr	Hy gie fuortdaliks yn berop en dêrnei sil er yn kassaasje gean.
om it achttjinde jier hinne groeit de famkes stim út ta sopraan metsosopraan of alt	Om it achttjinde jier hinne groeit de famkesstim út ta sopraan, mezzosopraan of alt.
elkenien seit ek dat ik der safolste better út sjoch as in wike lyn	Elkenien seit ek dat ik der safolleste better útsjoch as in wike lyn.
hja koe harsels goed ferkeapje	Hja koe harsels goed ferkeapje.
hy hidde de oare moarns om tsien oer	Hy is der de oare moarns om tsien oere.
tusken de twa hûzen leit in gersfjild dêleins kinst by it merkplein komme w	Tusken de twa huzen leit in gersfjild; dêrlâns kinst by it merkplein komme.
ik sjoch wol	Ik sjoch wol.
hoe lûdgefoelich moat men wêze om it bûtenboartsjen fan bern ferbiede te litten	Hoe lûdgefoelich moat men wêze om it bûten boartsjen fan bern ferbiede te litten?
de grûn wurdt de kommende wiken oanpast om de bysûndere natuer te behâlden	De grûn wurdt de kommende wiken oanpast om de bysûndere natoer te behâlden.
kinst e jou toen net oarspakkearre	Kinst dy auto net oars parkearje?
wy geane de goede kant op mar ferskate saken kenne noch better	Wy geane de goede kant op, mar ferskate saken kinne noch better.
