prediction	reference
us heik mocht dyr syn libben graach sterke ferhale fertelle	Us heit mocht by syn libben graach sterke ferhalen fertelle.
yn it nije soarchsintrum komme hûndert fersleine baanen beskikber	Yn it nije soarchsintrum komme hûndert folsleine banen beskikber.
umtskoattelje dizze sel	Untskoattelje dizze sel.
hawwe jo de gear sjoen	Hawwe jo de dief sjoen?
ferjocht sjyn de keamer is in kreas en op rêden	Rjochts yn de keamer is it kreas en oprêden.
saterdeitenoarn in wike treffik wy by my thus kkke	Saterdeitemoarn in wike tref ik dy by my thús?
it hart waard my wek omt ik fan harren skiere moast	It hart waard my weak om't ik fan harren skiede moast.
ik hie wet gefoel as sie ik nei in swarremn wijen yn e holle k	Ik krige it gefoel as siet my in swaarm bijen yn 'e holle.
de earste priis wie foar in twajierrige swartbeal   rrr	De earste priis wie foar in twajierrige swartblier.
de plisel hat it wapen yn it hús fan en yn de slagengan	De plysje hat it wapen yn it hús fûn en yn beslach naam.
ik sjoch yn inkelde redinen om ot te hâlden	Ik sjoch gjin inkelde reden om op te hâlden.
trochwizzige hanneling kin de kwaliteit fan libben fan de pasjinten ferbetterje	Troch dizze behanneling kin de kwaliteit fan libben fan de pasjinten ferbetterje.
spylje je veisemaile fan froukje ôf llp	Spylje de voicemail fan Froukje ôf.
ik kaam ûnder de weanbou en begûn wer te gragen	Ik kaam ûnder de beam wei en begûn wer te draven.
sa lidd ik allinnich om ha ik noch neait mei soernel westen kaart s	Sy libbet allinnich en hat noch noait mei sjoernalisten praat.
de jonge skreke in famke oan it kink en kitte har op de wein	De jonge streake it famke om it kin en tute har op 'e wangen.
wanmear ferwachtse jime dy wer gelede meit binne we foar jier	Wannear ferwachtsje jim dy wurkgelegenheid, binnen hoefolle jier?
ik leaude dêrt irt it oenal woe	Ik leaude dat ik it yn my hie.
it fakken fan fel der binne opkaanstens foar in oaer	It fokken fan fee, dêr binne ek keunstners foar nedich.
boennen mar net is	Wienen wy net thús?
ik ried op in fyts neist ha wylst it se nei hús ta rûn	Ik ried op 'e fyts neist har wylst se nei hús ta rûn.
beljyske pakat is de lekkerste yn e hiele wraad	Belgyske patat is de lekkerste yn 'e hiele wrâld!
haw it frederik nei de beklant genou	Hy freget nei de bekende wei.
bet begracht wurde se foar dat jier enis net jaan	Dat bedrach wolle se foar dit jier eins net jaan.
yn ljouwert is roansdei in nije spartsaak oepene	Yn Ljouwert is woansdei in nije sportsaak iepene.
guon doarpen is e oan de ein fan de grâld	Guon doarpen lizze oan de ein fan de wrâld.
bus programma gie it jûn oer de sosjale werkearts	Us programma giet jûn oer de sosjale wurkpleats.
hja autors stribje falseinjings nei sonder yn oerstallige decaasteferfaan	De auteurs stribje folsleinens nei sûnder yn oerstallige details te ferfallen.
wêrom matte e minsken nei skeae sa lang wachtsje op ferwuoeringen	Wêrom moatte minsken mei skea sa lang wachtsje op fergoedingen?
myn fiere is brilaft nije wite	Wy fiere ús brulloft nije wike.
ik bliuw iken lik in wike yfanhols kk	Ik bliuw uterlik in wike útfanhûs.
hjapartsk westraat	Japansk restaurant.
saterdeitenoarn omi tsien oere gienen tegoarden fan syn tigerwinkel jiepen e	Saterdeitemoarn om tsien oere giene de doarren fan syn tydlike winkel iepen.
hy sprong as in pil kikebôrge fan de tafel ôf	Hy sprong as in pylk út de bôge fan de tafel ôf.
fuort oan de nacrht leit in frije takiidspark mei ferskate boarderstastelle oan restauransje	Fuort oan de mar leit in frijetiidspark mei ferskate boarterstastellen en restaurants.
hy ferkearde oer syn werk as nachtparkear yn in hotel	Hy fertelde oer syn wurk as nachtportier yn in hotel.
ik hâld hjilendal net fan sokke feesten	Ik hâld hielendal net fan sokke feesten.
ik sil der fuortweijen det lik ik ni wol wat	Ik sil op fuotbaljen, dat liket my wol wat.
it dyk is smjout makke ik komtodere ferkear bjeu	De dyk is smel, mar der komt wol grut ferkear del.
har gesicht wets wyt wei a seach se in spok h	Har gesicht luts wyt wei, as seach se in spûk.
dat is firneast foar de berwerking fan e râld	Dat is funest foar de bewurking fan it lân.
dyn muzikant hat in eigen preovramma	Dy muzikant hat in eigen programma.
fan moandei ôf is ik wer kastdien om fjierwerpe yn ferkeapling	Fan moandei ôf is it wer tastien om fjurwurk te ferkeapjen.
us mem fan dy noanne no weast net spatte noai	Us mem fûn dy namme no just net botte moai.
wat hawwe se min fer lern wa wie se noch mar acht en tweiintich oer	We hawwe ús mem ferlern, doe wie se noch mar acht en tweintich jier.
der is juster in heel slin ûngelok bard	Der is juster in heel slim ûngelok bard.
it riuwstechnysksj bersjoen biedte de situaasje allinnich nei foardeon shht	Bedriuwstechnysk besjoen biedt dizze situaasje allinnich mar foardielen.
hy drukt mei lippen tsjin mer wytsje	Hy drukt de lippen tsjin it rútsje.
dat wie my de rûs te finen yn it noarden	Dat wie by de rûs te finen yn it Noarden.
einins koe er allinnich wêze oan syn gonom oan dat gear derop	Einlings koe er allinnich wêze en syn gong gean en dat die er ek.
hik falde ûntslaggen yn de soarch mei de stêf en ik mennajmût	Der falle ûntslaggen yn de soarch, by de stêf en it management.
yn e rive stiet in moaie frou mei donker kroldir	Yn de rige stiet in moaie frou mei donker krolhier.
hja hat him nea wer soen hy hat har mear oar benne skran opsacht h	Hja hat him nea wer sjoen, hy hat har nea opbelle, skreaun, opsocht.
ik ha hjir el tal ien fan de radio siommen	Ik ha hjir ek al ien fan de radio sjoen.
fansette moarns oan ier en pekear ôf yn pesels	Sy setten moarns al ier en betiid ôf yn de sjees.
ik wit net wêt er oan der skûle hat	Ik wit net wêr't er ûnder skûle hat.
on der iten wurde plangen makken foar de oregals	Under iten wurde plannen makke foar de oare deis.
dy jange ha gjin ived oan loaden	Dy jonge hat gjin niget oan learen.
ik bin gretsk aknessaats	Ik bin grutsk op mysels.
in nile ferze kin fan de websida ôf gaanloud wurde	In nije ferzje kin fan de webside ôf download wurde.
it wie kertier foar algen janoan al hast lan	It wie kertier foar alven, de moarn al hast om.
in jûnstaske is fime sa mhil faak wuordwik as in telefoan kaaien partemoniel yn e ikek	In jûnstaske is funksjoneel foar guod lykas in telefoan, kaaien, portemonnee en make-up.
blêdzje kragcht gietse	Blêdzje troch lietsje.
moarns wie gau fan e loft sa gen kar it hast ch wyt oer s	Moarns wie it blau fan 'e loft sa tin dat it hast wyt wie.
jim moaste in soad wekk út hoannen jaan	Hja moast in soad wurk út hannen jaan.
dak moatte jo ek in appet kea at je yn de skipsbouuwe wolle	Wat moatte je ek yn Appelskea at je yn de skipsbou wolle?
hy be sleat om him op enij kan di damte staan	Hy besleat om him op 'e nij kandidaat te stellen.
ik tink kat in soarhju dêr hie op frentsin oanstjen sla	Ik tink dat in soad lju dêr hiel frjemd tsjinoan sjen sille.
in krante skriuwts kak en sperts wegri in syn rjeisnimmen	De krante skriuwt dat eksperts de driging serieus nimme.
datter lieven se har gjin twa kear freegje	Dat lieten se har gjin twa kear freegje.
seleksje foar út útwreidze mei sân alliegeans	Seleksje foarút útwreidzje mei sân alinea's.
ik sit hjir ner yn e hús ivich en ervik tusken dy allinnike perse beammen	Ik sit hjir mar yn 'e hús, ivich en erflik tusken dy ellindige perzikbeammen.
selektearje gefoarginge	Selektearje de folgjende.
ik moat in kertier foar tsienen fuort	Ik moat om kertier foar tsienen fuort.
ik binst net hoel lyts eik mi naartsje moast	Ik wist net hoe lyts ik my meitsje moast.
set de krysthjer op in klak dêr bern en bisten wernet by kinnen	Set de kryststjer op in plak dêr't bern en bisten der net by kinne.
dat is net soander gefaark	Dat is net sûnder gefaar.
wy hilde gjin útstoerkrêften mear yn hie it intidepte kontrakten wurde net ferlinne	Der wurde gjin útstjoerkrêften mear ynhierd en tydlike kontrakten wurde net ferlinge.
warwinst jakin	Jawis, dat kin.
der wurde fraachtekens set ba de teroryn kawylderfûgels ek grypfearers oerbringen	Der wurde fraachtekens set by de teory dat wylde fûgels it grypfirus oerbringe.
de universiteit biet foan der oare en baspitakamp yn in naije fakânsje oan	De universiteit biedt ûnder oare in byspikerkamp yn de maaiefakânsje oan.
it is net fak ik earst dat jim begipe hirde fan aksers  ff	It is net foar it earst dat jim de dupe wurde fan aksjes.
klik persoan ike ap gjachten kkkkkkk	Klik Persoanlike opdrachten.
it hie in heal merljon dallar ferlern jirstjes mindik as in hjaoare	Ik hie in heal miljoen dollar ferlern yn justjes minder as in healoere.
temperatier of it skaart kis mmmmpmmm	Temperatuer op it stuit thús.
mynefrou witte jo wêrt dek rest abrank is	Mefrou, witte jo wêr't it restaurant is?
ik koe it net oer e lekken krijen	Ik koe it net oer 'e lippen krije.
it hie it ôf fan it waan	Dat hinget ôf fan it waar.
wat fynsto dêrfan	Wat fynsto derfan?
	Ik ha it op de sitting noch op it aljemint brocht.
	De bern makken op it strân sântaartsjes.
	De twa skoallen en de biblioteek hawwe op dit stuit húsfestingsproblemen.
twa fjouwer saeis as se fuort hinne binne evend getannen	Twa, fjouwer, seis ensafuorthinne binne even getallen.
de einkontralle faktoaretafterrigers sliek yn ljouwert om tolve oere de nachts	De einkontrôle foar toertochtriders slút yn Ljouwert om tolve oere de nachts.
in soad minsken kinne wol wat stipebrûke by it skriuwen fan it frysk	In soad minsken kinne wol wat stipe brûke by it skriuwen fan it Frysk.
past ast sels oan e trappeze hangen hast witst hoet dreef soks is	Pas ast sels oan 'e trapeze hongen hast, witst hoe dreech soks is.
ik hoop hek op sinne skywaarch yn it wykein	Ik hoopje ek op sinneskynwaar yn it wykein.
alle goede dingen besteane it trale	Alle goede dingen besteane út trije.
yn de rige stie ik in moaie frou mei donker krilhier	Yn de rige stiet in moaie frou mei donker krolhier.
as ik woe koe ik wol altyd njogges of tsienen helje	At ik woe koe ik wol altyd njoggens of tsienen helje.
	De nijelingen lieten har fan de goede kant sjen.
útúdd	Ik ha leard dat men minsken de romte jaan moat.
	De boargemaster docht in oprop om net sa gau lilk te wurden.
ik wit dat je ek net oear hawwe	Ik tink dat se it net goed hawwe.
soms giet lek er ster en sprong dat moatst noch ferwachtsje	Soks giet net op stel en sprong, dat meist net ferwachtsje.
san bing ik lek mar de foar de iechend	Sa'n ding is net makke foar de ivichheid.
yn de wintermoannen hawwe de kartste dagen oan oarnste nachten nnn	Yn 'e wintermoannen hawwe wy de koartste dagen en de langste nachten.
mautsi bodstrak fan tsjister oant en mi na	Meitsje tekst fet fan 'tsjuster' oant en mei 'nacht'.
as bynkl ik goed koarsizze oft ik in omfoldwaande krije soer sklaug	As bern koe ik goed foarsizze oft ik in ûnfoldwaande krije soe op skoalle.
dewou is fan regen it wurkliks wienmei dyt antwurde	De wei is fanwegen it wurk dit hiele wykein ticht.
men stapt yn in wrâld wêrt met fan kint hoe is it mooglik	Men stapt yn in wrâld dêr't men fan tinkt: hoe is it mooglik.
dit wetfierde kan net sizze wat de stadis fan i e pear moast e	De wurdfierder kin net sizze wat de status fan de petearen is.
hy hat in pikkch kerterde link er in wurik op	Hy hat in pittich temperamint en in hurde kop.
de skilder hie it flamjende read fan de iuensinne skilderje	De skilder hie it flamjende read fan 'e jûnssinne skildere.
limen falt efter de eage stekken giet de sinne yn folle pracht ûnder	De jûn falt, efter de hege stekken giet de sinne yn folle pracht ûnder.
oad fryslân bûtendyks is in tige wichtich oerwinteringsgedead foar tûgels	Noard-Fryslân Bûtendyks is in tige wichtich oerwinteringsgebiet foar fûgels.
de molskepriis is de ôfruele tiid botsakken	De molkepriis is de ôfrûne tiid bot sakke.
de ukerlike fersoarging is it grutste ferskil diske langhierrige en koaitwierrige katten	De uterlike fersoarging is it grutste ferskil tusken langhierrige en koarthierrige katten.
sy hat har dochtoar im hoedelik	Sy hat har nocht fan him, hoe dan ek.
goejûn do is twil	Goejûn, hoe is 't mei jo?
ha yk hjo d dr nijer leaw foar joghen	Ha ik hjoed in nije mail fan Jochem?
dat koe mek dyn feasdeis fansels ek net helpe	Dat koenen dy Feansters fansels ek net helpe.
wy soenen graach wat ite wolle	Wy soenen graach wat ite wolle.
it is altyd handich dat je hjik ontakken noat hawwe	It is altyd handich dat je je kontakten wat hawwe.
wy kinne der lang en breed op prate mar we wurden net iens	Wy kinne der lang en breed oer prate, mar we wurde it net iens.
let yn e sneintenacht lutsen in snie by in oer fryslein tttt	Let yn de sneintenacht lutsen sniebuien oer Fryslân.
ter pleats de alinea trije alineas omheech	Ferpleats de alinea trije alinea's omleech.
syn argewaasje wie ferdwûn en ek de wurgens fan de satedeitemoarn	Syn argewaasje wie ferdwûn en ek de wurgens fan de saterdeitemoarn.
it kipewein is krekt wer liter	It type wein is krekt wat lytser.
it earste swier waardierst duorlje	It wie juster swier waar by ús buorlju.
hy wit wol wet barteler de moaster hellet	Hy wit wol wêr't Bartele de moster hellet.
as it freed reint dan sjocht net de sneorrnjs gjin eens	As it freeds reint, dan sjocht men sneons gjin mins.
yn syn presintaasje hieder it oer trije fan soksoarde organisaasjes	Yn syn presintaasje hie er it oer trije fan soksoarte organisaasjes.
begjin omleech te skowen	Begjin omleech te skowen.
ast twa minsken it sjalwer dogge is it net hitselde	As twa minsken itselde dogge, is it net itselde.
alle minsten binne fan berterfrij en glik yn weardichheid en yn rjochten	Alle minsken binne fan berte frij en gelyk yn weardichheid en yn rjochten.
hja hawwe altyd goed kend nyt waar	Hja hawwe altyd goed kind, dy twa.
tongersdei in wike mei er wer nei ene ta	Tongersdei in wike mei er wer nei jimme ta.
yn wit hjir bin ik ek begûn mei it skriuwen fan ferhalen	Yn dy tiid bin ik ek begûn mei it skriuwen fan ferhalen.
selektearlje de fargen	Selektearje de foarige.
wa o wa wirdt hjir it jochter fan	Wa o wa wit hjir it rjochte fan?
it was snen ba healegau	Ik kin sneon de hiele dei.
winske fyn ik sjoai auto dêkte sy rien minder wiftich as doakber	Minsken fine it soarte auto dat se ride minder wichtich as earder.
hy hat it dokter na	Hy hat de gek dermei.
de sirich hat de hiele operaasje om e njocht itefiert	De sjirurch hat de hiele operaasje om 'e nocht útfierd.
by opfieren dirt it hiele konkrekt fan minsken en minsklike relaasjes tuskendalloraasjes	By opfieding giet it heel konkreet om minsken en minsklike relaasjes tusken generaasjes.
in frachtwinsje fêrst din nei in lagger dei opgefletskrippe dan mohst wolde riden	In frachtweinsjauffeur stie mei in lekke bân op de flechtstripe en is deariden.
dy swiker woern it bestjoerder is oerbrocht nei it genzersikihus	De swier ferwûne bestjoerder is oerbrocht nei it Grinzer sikehûs.
de bomp at de bek krij is al tsien jier yn druk	De pomp op de buorkerij is al tsien jier yn gebrûk.
jo moatst de is mar oars bist aans sa heak as in byt	Do moatst dy no ynsmarre, oars bist aanst sa read as in byt.
fagge	Foarige.
jou ite te fet oan olkrink de fakofje	Jo ite te fet en ik drink te folle kofje.
snet der nei yldike krage ik gar wan nat tis	Sneontemoarn in wike tref ik dy by my thús?
ik krik ek each tsjirkhant en hakke	Ik drukte it ear tsjin it hout en harke.
buke mackys dêr moai klear oan hie rake de prinses iene frenlik nei him	Doe't de markys de moaie klean oanhie, lake de prinses heel freonlik nei him.
sitje pun oerniame	Sykje yn e-mail.
dat bin ik dan net mar al oars	Dat bin ik dan net mei dy iens.
dy moanten wike rûn in goet bouwert fan staan	Dy man liket wol net goed by it ferstân.
der bist ien weromte oarsyin tagenden echpassinten	De beurs jout romte oan sa'n twahûndert eksposanten.
dy fearloanings hawje dewankoer de heleraasje fan fryske stieterhallinings	Dy ferienings foarmen mei elkoar de federaasje fan Fryske studinteferienings.
hartel hat de oaren pakke slumt sudeloan	Hy krige te hearren dat er slim siik wie.
sy ferhjerwen in bylse yn rydûtsfer keap mordt der noait gean	Suverje dyn yntinsje en rin net te keap mei dyn goede died.
dat bûn de wol sakret te rapper plassen foar oare ean	Dêr binne dizze grutte wetterplassen fan oerbleaun.
oer de jiuldeskes kinde fraach hat je harr net bocht	Oer de juridyske skuldfraach hat hja har net bûgd.
ta kun de legiert ik mea in fragebou	Der komme noch hieltyd mear oanfragen by.
it hast oarem meik rekken hâlde mei snien	It ferkear moat rekken hâlde mei snie.
bat bannaerstanem kinne wy nyn it ferskil hearre tusken dei jimmerstlyn en ei famkesitlyn	By bernestimmen kin men min it ferskil hearre tusken in jongesstim en in famkesstim.
hja hod dyn dermûitse op yn de noffen yn jaskún	Hja holden de mûtse op en de moffen en jas oan.
jo fine dat ik gean wêze meit	Jo fine dat it net wêze moat?
briskje annes ú seleksje	Wiskje alles yn seleksje.
skryum wan aast ean folef kamen doans	Skriuw de lêste fiif alinea's.
ik wil sa halden	Ik bin sjauffeur wurden.
ek yn di en it hûs warde ar tifke by de notest yn	Ek yn en om it hûs wolle wy ticht by de natuer stean.
da fierwurkfalerk fakans opparten bakke de der lek enkeo wer de satem	De fjurwurkfrije fakânsjeparken dogge dizze wike goede saken.
mei har hoecrstarren mem ha flach in oerkaap lacht in jomme moatte	Mei har earste roman hat hja yn ien klap echt in namme makke.
faspraat oer de stelp halle milsten der faggelahtstok hie	Ferspraat oer de stêd hawwe minsken de flagge healstôk hinge.
no dot solt ot rom de de noadwardich	Nee, dizze diken binne neat wurdich.
der binne tsien kanmen ferhalen oerd oependierre situwaasjes werkerpe hunne net kusmakkele	Der binne tsientallen ferhalen oer iepenbiere situaasjes dêr't er de hannen net thúshâlde koe.
mist ljifhawwersk koene pogesdeiteiún ganietsje fan din konsert ballet nei heihar kar det	Muzykleafhawwers koene tongersdeitejûn genietsje fan in konsert by it nije akwadukt.
hy hier grommars yn ka slap hie	Hy hie glânzjend swart hier.
hy krigen wat spel omeri meai sen dyn	Hy krige der spul oer mei syn mem.
de earsteromrieeden wiene yn de kaste keamen fan bokt	De earste rûnliedingen wiene yn de koartste kearen folboekt.
hy wolf hast atolpûntegenoam omdat er sa foar in skop in slein wurt	Hy is hast altyd bûnt en blau omdat er safolle skopt en slein wurdt.
dit is it ek in ears fan ar drûn oere wakte der yn di tonrs dêrt der nechte kinne	Dit is it relaas fan har broer oer wat der yn dy tongersdeitenacht barde.
derste neant middels om krijen oer set dem by oan	De sneontemiddeis om trije oere setten wy ôf.
ha eals noat roer ot hibberlen hast oc wat mer kus mer de fank	Hy is net oan it hurdrinnen, hy sit lekker thús by de frou.
helf hawwes ferfierwek meike nich onefkear achtsje nei it ôfnstlean	Leafhawwers fan fjurwurk moatte noch al efkes wachtsje mei it ôfstekken.
