prediction	reference
jip wolstnocsester der om nocrst heijen gat in gtesmakneagels	It is fansels te gek om los te rinnen dat in itensbank nedich is.
emil beäntwurdzje	E-mail beäntwurdzje.
neafflis goet der waskje nen flim mer st oker in wilker in haf	Hja fynt skûtelwaskjen net slim wylst ik der in hekel oan haw.
hoe koe de moanten der oaver komme or dy patoar úhe rjomme	Hoe koe er de man ûnder eagen komme en in petear mei him hawwe?
polster bargeas wol aske wurkan	Ien stik bôle is mear as genôch, hear.
hawe it wol famm mar jo hoe artestikke fan uten krek as mym	Heit wie ferver, mar hy hie artistike talinten, krekt as mem.
ik haw noel dûge dûzanen út dat meitsjambera	Ik haw nea gjin fidúsje hân yn dat machogedoch.
muoike aumar hat er nek in hûndert kear fer kend	Muoike Alma hat it my wol hûndert kear ferteld.
bisede wike wurdas fan tûsden beammen kapt	Dizze wiken wurde sa'n tûzen beammen kapt.
haile flak der fút on ras i huork yn mer wolt harstilt h	Hy flokte faak en as er lulk wie, dan wie it hús te lyts.
bywaarfoarsizzings bin ik krostich derwyn jout je mat de	De waarfoarsizzings binne geunstich, de wyn jout him wat del.
jo lizze byngam in de kamk om de ln gierst hik dy je kinne moatt	Jo lizze benammen de klam op de yndustry dy't hjir komme moat.
ir stie ip buorken mei gappelsparm ik wor foart mar dal tiske it bekarter	Der stie in kuorke mei apels, parren en oar fruit, mei dêrtusken in kaartsje.
de kieaphuzen binne djoerd trife de helge rinte	De keaphuzen binne djoer troch de hege rinte.
satarsnean dils oenfeik dek drokste wagen foar it fakânsjeferhyk yn feop	Swarte sneon is ien fan de drokste dagen foar it fakânsjeferkear yn Frankryk.
men besiket minsken fêste heiden of oan te lokken	Men besiket minsken fêst te hâlden of oan te lûken.
kom echtin hûndert jir wie hjer fanli miarlâin	Om achttjin hûndert hinne wie hjir folle mear lân.
nochsteneite middeit oerfjouwer oe in sil de hionspinne wekkem	No sneintemiddei om fjouwer oere sil de finale spile wurde.
hale harwe rotpen te hawwren wurd der ellage dalt fan de ynihanske polityk	Hy hat rekken te hâlden mei de realiteit fan de ynlânske polityk.
ik drocht hjyn d út fan olven moat	It brocht him yn ferlegenheid.
it boek giet oer it famkelasem yn det in oskedateruerdich is	It boek giet oer it famke Jasmyn, dy't in echte deidreamer is.
o me de muoarg hieit in parket	Oan 'e muorre hinget in portret.
is der jn ny koakke tank foar di great re bein	Is der jûn ek wat te dwaan foar de gruttere bern?
hargi den reis brytse iervenger troch ik kom by heari werm	Hy giet op reis, bringt syn jild dertroch en komt by heit werom.
ik nai yn it hyn om jan te skarwjen om seis oer jûns	Bring my yn it sin om Jan te skiljen om seis oere jûns.
ik bin itsjin gebuer	Ik bin Ytsje de Boer.
lit my selskin sjin	Lit myn selfies sjen.
past helle ôf ik kore delt ik mer ik wol dradich necht fast	Wy krije wer in kâlde wike mei in pear graden nachtfroast.
op hafte dy kafok ú de wolstafech set dek mein de minskant en trolten	Ik haw yn in kafee oan 'e lêstafel sitten om de moarnskranten te lêzen.
yn de nêste tsjien wiewiteren focht ek yn in guodraam	Yn 'e lêste tsien minuten focht it team him goed werom.
ik balen hiet him dêr sels foar gienskildich uere	In bern fielt him dêr sels faak hiel skuldich ûnder.
de hiele dindenstêd fan nochker neit ofsletten	De hiele binnenstêd fan Dokkum is ôfsletten.
djer ist hjoedder ferlearde nacht oeri stjoer yn wat fertjinge byam	De bestjoerder ferlear de macht oer it stjoer en botste tsjin in beam.
ker ist jurgich fan de ato hier gjin autôhlwjumken	De bestjoerder fan de auto hie gjin alkohol dronken.
men kin noch neit wirrike wize ôffalle krech minder te ipen	Men kin op natuerlike wize ôffalle troch minder te iten.
ikn wit rekken hâlden nei de fininsjeale daachlêft fan e us ein	Der wurdt rekken holden mei de finansjele draachkrêft fan 'e húshâlding.
no rinkesjet my wer yn eagen	No rint it swit my wer yn 'e eagen.
stjiurwurdbrillen moatte foarkomme dat eansken eachlethe oprinne ta fjuweg	Fjurwurkbrillen moatte foarkomme dat minsken eachletsel oprinne troch fjurwurk.
da dogh ik wolle faker	Dat doch ik folle faker.
in âldwyfke smyke in ynlekker ti hansus ta dus mike glinkjend ienwer om	In âldwyfke smyt him ynlike túthantsjes ta, hy smyt glimkjend ien werom.
hja gie din moarns ears út en stie efkes foar de stegel	Hja die de moarnsjas út en stie efkes foar de spegel.
it wie de moaiste skursjesil wedkrid dyn wy oant no ta hâln hawde	It wie de moaiste skûtsjesylwedstriid dy we oant no ta hân hawwe.
binne jo fan i doel om yn koarten te bouwen ofte ferbouwin	Binne jo fan doel om ynkoarten te bouwen of te ferbouwen?
in bear hear hie er har ean yn de reghjed	In pear kear hie er har eagen yn de rêch field.
dat hie wol moakken mei dêrryn wetter op tsjin	Dat hie wol moatten mar dêr wie beppe op tsjin.
ik hie heel wat oar fawacht ai dit	Ik hie heel wat oars ferwachte as dit.
de eagen binne de spegels fan in siel	De eagen binne de spegels fan 'e siel.
dat ha ik ynd op san	Dat ha ik dy dochs sein!
ik egje my oan e hielsoar dean	Ik ergerje my oan in hiel soad dingen.
de boenen fiene net wean yn di gesinne dekearenge leach	De bûnen fine it lean en de desimberútkearing te leech.
kap jijit nols in wytsje	Dat wie it wol sa'n bytsje.
tsjin wynynskriam is it near royn	Tsjin wyn en stream is 't min roeien.
ik bin bang dat a driech wurd	Ik bin bang dat dat dreech wurdt.
it is altyn moglik oant de geismarde keris it oantekommen	It is altyd mooglik om de deis foar de kursus oan te kommen.
ik wine soar jinne in meai ferblyuw yn yndia ta yn infeilige reis	Ik winskje jimme in moai ferbliuw yn Yndia ta en in feilige reis.
ik fichwer goed mei dyn meitsje	Ik sil it goed mei dy meitsje.
wy seagen yn en leger rûnte fan liker noi fier de fiif	Wy seagen yn in lege romte fan likernôch fiif by fiif.
nei de ûnwiedige salade binne wy eins an sêd	Nei de ûnbidige salade binne wy eins al sêd.
it is hjo i trikich jier ferlyn dat is heitsdoar	It is hjoed tritich jier ferlyn dat ús heit stoar.
tabelek is niere âld	Dat boek is tige âld.
bot wipaan waard ier beatse stoarren út de krûska	Dit wykein waard it byldsje stellen út de kryststâl.
by it fallen fan e nacht setten se har tinken op	By it fallen fan 'e nacht setten se har tinten op.
ik ferstel on gjan dits	Ik ferstean gjin Dútsk.
hja sette in âldmûne op sneantemoarn yn it wurk	Hja sette de nôtmûne op sneontemoarn yn it wurk.
dja wie yn soad en prittich tink ik	Dat wie yn sân en tritich tink ik.
de gasten kamen yn jirope my rekkertsje it afrikain anteljun	De gasten kamen út Europa, mar ek út Súd-Afrika en Azië.
skeaker lje toe de stafver ien oan	Skeakelje tûke stekker ien oan.
as sisteen bearde bist en feratwurlik foar de servirs en sustenin foan de otdachtjouwer	As systeembehearder bisto ferantwurdlik foar de servers en systemen fan de opdrachtjouwer.
de strjeppen binne drak in soad winkelrs yn soad minsken	De strjitten binne drok, in soad winkels, in soad minsken.
de brânwacht moatst de ferwûnne moam is de autos nije	De brânwacht moast de ferwûne man út de auto snije.
it sikehûs nei iapen bliuwe fan de kurestoaren	It sikehús mei iepen bliuwe fan de kuratoaren.
wê bin ik om di klaije kiskaant e tsjin te sprekken	Wa bin ik om in kwaliteitskrante tsjin te sprekken.
nei in pear lânszea wenne ik yn in earnmuoerdich pensjon	Mei in pear lânslju wenne ik yn in earmoedich pensjon.
hat hja no net ear rekt fuortgeane begjin ik razen	At jo no net direkt fuort geane, begjin ik te razen.
dat hat ik kear noh wal	Dat hat de tiid noch wol.
hy hat der farsoarge dat er in protte ôfnnacht kaam is foar archeologyske finsten	Hy hat derfoar soarge dat der in protte oandacht kaam is foar archeologyske fynsten.
i pagammar stiet al foar in grut part fêst yn it saneante bedboek	It programma stiet al foar in grut part fêst yn it saneamde bidbook.
faakwurdt sim mide y e nacht gân wekker	Faak wurdt se midden yn 'e nacht gûlend wekker.
hy hat yn in kam sitten	Hy hat yn in kamp sitten.
ik kin jin nen kart minder wer deaë	Ik kin jimme kar minder wurdearje.
dak bithiar foan ji dats wol	Dat betwifelje ik dochs wol.
hieltyd as ik efkes hoartsakje wurd ik pleage troch dizze nacht mer ear hoel agressje	Hieltyd as ik eefkes fuortsakje, wurd ik pleage troch dizze nachtmerje fol agresje.
in prodte meansken witte dat ûnder minsklik syk west	In protte minsken witte datst ûngenêslik siik bist.
de autos deat dwoansen noch feestlik bernenhjouwe waarden wurde no ôffiard rjocfting itskearbedriuw	De auto's dy't woansdei noch feestlik binnenhelle waarden, wurde no ôffierd rjochting in skeabedriuw.
moarnswerk hat ik om sân oare hinne wekker	Moarns wurd ik altyd om sân oere hinne wekker.
sineasp iten is likke lekker as frânsk iten	Sjineesk iten is like lekker as Frânsk iten.
ik mei graach inkelea	Ik mei graach winkelje.
it sikehûs sil net mear ûnsek werdic foar akketesearigesge yngretten	It sikehûs sil net mear ynset wurde foar akute sjirurgyske yngrepen.
yk fertjin je goed mar it rykskoarder hieu wet it	Wy fertsjinje goed, mar it ryk skuort der hiel wat út.
iok worde lek ot bestâns namme	Dûbelklik op bestânsnamme.
bin ik is oft kije	Kin ‘t ús wat skele?
hy sje wek in hel gean gang	Asjebleaft mefrou, gean jo gong.
myn nije baan falt myn slim ôf likas it wurkhinaar yn de larganisaasje	Myn nije baan falt my slim ôf, lykas it wurkklimaat yn de organisaasje.
ik ham in heel ein	Je komme in heel ein.
der binne i heel par te freazen dyt it heitelâng ferletten haw	Der binne in hiele protte Friezen dy't it heitelân ferlitten ha.
froulju soe e neffens it nederlânske adel fjoft gjin blau blud troch jaan kinnen	Froulju soene neffens it Nederlânske adelsrjocht gjin blau bloed trochjaan kinne.
is neam wat âlder dan kinne in san drêde situwaasje betker fernearre	Is men wat âlder, dan kin men sa'n drege situaasje better ferneare.
has produkten net ierpen makke binne kinne jo se weromstjoere	As produkten net iepenmakke binne, kinne jo se weromstjoere.
slanget de beller wachtje moat eart er wachte ek	Salang't de beller wachtsje moat, heart er wachtmuzyk.
fakker yn e wike kaam de tunnon om it gearste neamen	Twa kear yn 'e wike kaam de túnman om it gjers te meanen.
no it ek de foto sjoen ha bin ik do foar war kjouwere	No't ik de foto's sjoen ha, bin ik dochs wol wat kjel wurden.
hja kinkt dat de fraude is wy hjahait gjin wer bewizen	Hja tinkt dat it fraude is, mar hja hat gjin hurde bewizen.
hy kinne dim met sa bêst rêdde dat sa droude helpe by him so s wat	Hy kin him net sa bêst rêde, dat sadwaande helpe wy him soms wat.
as ik hil ynshel is will ik leaffer i dis	As it jo itselde is, bliuw ik leaver thús.
mis buordel is wat al tyd goed fal liktal ync sear	Us buorman is wat al te goed fan 'e tongrieme snien.
sy is in lunske dat leart wan birakressyde eke wol	Sy is in minske dat neat fan burokrasy witte wol.
de lieding fan it bedriuw wer troch de oarljehâlders leggyrs ta stjoert	De lieding fan it bedriuw waard troch de oandielhâlders nei hús ta stjoerd.
dêr út in probleemdjushâlding kame earder yn de uerstelling of pleechryskâldingterjopte	Bern út in probleemhúshâlding kamen earder yn in ynstelling of pleechhúshâlding terjochte.
it slachtoffer is mei swiere ferwûning snijt sittonhus in drinsbracht	It slachtoffer is mei swiere ferwûnings nei it sikehús yn Grins brocht.
doe yn dakken doe hape it jo fertalt	Doe yn Dokkum, doe ha ik it jo ferteld.
oan e nacht fan sner op snein is der in grutt nacht felst	Yn 'e nacht fan sneon op snein is der in grut nachtfeest.
dyplysje no graach iel kontaktoa mei dy minsken	De plysje wol graach yn kontakt komme mei dy minsken.
healje ljouwst nek	Belje nei hûs ta.
sillekkearje et wirt	Selektearje it wurd.
behop wurdt in fbliske wyn foar it iten i i mear drukke	Behalven in gleske wyn foar it iten hie ik neat dronken.
dop tiisdeitaleorn is der in aardere werk yn it sintrum fan de stêd	Op tiisdeitemoarn is der in aardige merk yn it sintrum fan de stêd.
ot foan de aandich en werpte dragen har	Ik fûn har aardich en wurke graach mei har.
de rolven is in dlemmrappen om te blokder finansjieringskabbellen ne te lessen	De regeling is yn it libben roppen om tydlike finansieringsproblemen op te lossen.
mohit oerlast fan de boarte fat haut mat de nat útsoatten warde	Wat oerlêst fan 'e bouaktiviteiten kin net útsletten wurde.
oer de wei hjir it lamt oankommen	Oer de wei hear ik in auto oankommen.
minsken dit buk nut wendelje hoege gjin sippen hakken hokke	Minsken dy't bûtenút wenje, hoege gjin supermerk om 'e hoeke.
hja oel hast net kin moarn oam nitsel en ha ik moarn oandersynfan	Hja yt hast net, kin nearne om laitsje en hat nearne enerzjy foar.
de lêster jierren isdes de regeld sprake fan wachteren metteld	De lêste jierren is der geregeld sprake fan wachttiden by de pont.
it ha wl jakken fytskra reine we mer boardskippen	Ik helle op 'e fyts troch rein en wyn myn boadskippen.
der moan is freedtejûn troch de famylja fen miastap jûn	De man is freedtejûn troch de famylje as fermist opjûn.
hoen jouit slim ak myr efkes dy jouwer tebak	Fine jo it slim as ik my efkes deljou op de bank?
derwapenjim tus dus wei frysk praak	Der waard by jim thús dus wol Frysk praat?
ik ken troch ieper nattes tk  kk  k kt	Ut en troch iet er net thús.
bin nankeis gjin bekinge fan justiske sin klissjer wet fierster	De man is gjin bekende fan justysje, seit in plysjewurdfierster.
elkenien searhens in hús tsjin ne bestjoersgearkoamstenoin	Elkenien seach as in hûs tsjin de bestjoersgearkomsten oan.
wel lan goa	Nije alinea.
dit mearste ûndermakken barre tragnet sy fêst te hard ride	De measte ûngemakken barre trochdat sjauffeurs te hurd ride.
ik mime werisk dat e minsken hit net wette  w k	It nuvere is dat de minsken it net witte.
at dt el hip kwekker him ynslach hat is net te sizzen	Oft dat al op koarte termyn slagget is net te sizzen.
no wit it is ek in trokke krim westelein oenimeszykskoalle	No wurdt it dus ek oantrekliker om les te jaan oan in muzykskoalle.
men fangt mianmar rin mei sark as mei herdet	Men fangt mear miggen mei sjerp as mei jittik.
de geas begjian woansdei in doerkt oant en my snean	De beurs begjint woansdei en duorret oant en mei sneon.
hy is ferkoart ot einset en soe dêrfan dachs wer learre hawwe moatte	Hy is ferkeard úteinset en soe dêrfan dochs wat leard hawwe moatte.
hjar binne acht ers dyrt e fjierrec hakke kinne	Hjir binne acht tips dy't jo fierder helpe kinne.
it sielt kin ik al earne oarswûn werne	It sâlt kin ek wol earne oars wûn wurde.
de measte far keakouten en aplirre wen binne hole kich op sasjanmiddela	De measte fakulteiten en opliedingen binne hiel aktyf op social media.
alles yn acht nonen hat er in lukkich herden s sss	Alles yn acht nommen hat er in lokkich libben.
woe kome ik by it fleanf jout	Hoe kom ik by it fleanfjild?
der is gjin gefaark et ke asberst yn in grette gerdiet bakant ddd	Der is gjin gefaar dat de asbest yn in grutter gebiet delkomt.
de earste kear frege ik my wol ôf wat it wêste soe	De earste kear frege ik my wol ôf wat it wêze soe.
de ôfhanneling fan klachten joud te reden om ûan tefreden te razen	De ôfhanneling fan klachten jout reden om ûntefreden te wêzen.
natuerliker borkjen moat in grettige slat en planten bisten effilges opsmite	Natuerliker buorkjen moat in grutter ferskaat oan planten, bisten en fûgels opsmite.
foa ris ser ak wyi net útflûnder tianne water ris fff	Ris sjen oft wy net útfine kinne wa't er is.
jod makket alledoarrm iepen mar di hinneparte net	Jild makket alle doarren iepen, mar de himelpoarte net.
syn wurk waard mei syn libben al goed ferkacht	Syn wurk waard by syn libben al goed ferkocht.
oan dy wurk wieze set in rins en dêr rinne wy nei tsjiuwen	Oan dy wurkwize sit in grins en dêr rinne wy no tsjinoan.
moat ik net sitte wos	Moat ik nei it sikehús?
opbroake fan e tranneteljoarren nek kere telezjein kearsgapanaal	Ik krige fan 'e trainer te hearren dat er Kees útkeas boppe my.
fopbarge wy hrt geraic nit iepenstân	De brêge bliuwt geregeld iepenstean.
gaminihouitsjes binne inwarpe en besettei swarte oagen oei twa herten	Dominyshoutsjes binne langwerpich en beset mei swarte eagen oer twa helten.
de nedei linske oersetting fan it boek leit se mt in pear dagen yn de boek hanna	De Nederlânske oersetting fan it boek leit sûnt in pear dagen yn 'e boekhannel.
orkwalls dat ik west hawven wil hieltyd hartstige dwerrich	Elk feest dêr't ik sels west haw, wie hieltyd hartstikke geweldich.
ik jou my paskoar gien oan yn winke ken	Ik jou myn paspoart nea ôf yn in hotel.
ik doc der as koaisearni hike jin goede ka	In dokter as skoansoan liket him goed ta.
wy feinte mjir miggen mei slop as miark	Men fangt mear miggen mei sjerp as mei jittik.
kat fimke turnnich efkes dar om te felzen der faanzen eitsan nûder	Dat famke kaam noch efkes del om te freegjen oft alles nei't sin wie.
dat in in gefarhop woe ek op stappen yn foarrige nanris	Wat yn myn gefal holp, wie it opstarten yn feilige modus.
klik ap e wiske fot	Klik op Jiskefet.
it sanaarje wernoar te utfoeden kratkere minder	It senario wie moai, de útfiering krekt wat minder.
kin feebakke is kinstoantrohmers nede mar din fogekryk	In feedokter is ferstoarn troch besmetting mei de fûgelgryp.
it grarp il sterk yn fan litten	It doarp is stil en ferlitten.
dat hat oet no ta ûnferrinde hobben en woarrum as do se in tlot oan stat	Dat hat oant no ta ûnfoldwaande holpen en dêrom is dizze enkête ynsteld.
dêr komt yn kompessasjeriging foar bedriuwen dyt skle hawwe	Der komt in kompensaasjeregeling foar bedriuwen dy't skea hawwe.
fanoarn oain sit tje op in dambe by te heden nnnn	Fan moarn ôf besykje ik in deiboek by te hâlden.
hal os foske dan sel ús kakke	Hy is fisker en sy is kapper.
doan moa der ein	Gean nei de ein.
yn de oermingd seach ik hast oan om har mechtken onde oare en kejt is dwer d	Ynienen seach ik har stean yn har nachtpon yn de iepen keukensdoar.
wy tinken dat de probleem men in lize kaart is doedt det en de oplossen ûnnadich kompleksels	Wy tinke dat de probleemanalyze korrekt is, mar dat de oplossing ûnnedich kompleks is.
de hierrige saren is drok oer di glêzen	De hiele húshâlding is drok oan it lêzen.
as it har tem hie stiele allegearre ortas fan omratten yn kranten	Om it hotel hinne stiene allegearre auto's fan omroppen en kranten.
ap dizze felstlikas nahismark treffe boeren besterdslappinoan	Op dizze feestlike sneinsmerk treffe boeren en stedslju inoar.
ik gurt se part fan de gei hawe neat om han	It grutste part fan de dei hat er neat om hannen.
klik favoriten	Klik Favoriten.
ik tink ek har earst en in tsjinrearze geskusje komme met	Ik tink dat der earst in serieuze diskusje komme moat.
alkohol het syn lichaam tsjin jek oankarst	Alkohol hat syn lichem swier oantaast.
ik neij nei rest	Lit my mei rêst!
me jongdesken moanne waard bekend foer bysildi as it ranjeblauwe skaatsje eins is	Begjin dizze moanne waard bekend hoe bysûnder as it oranje-blauwe skaaltsje eins is.
dat silhst har fleegje mar	Dat soest har freegje moatte.
jim kinne meak neat jild	Jim kinne neat mei dat jild.
ik hie in mear pi fûn	Ik hie in ljipaai fûn.
