prediction	reference
de ynterfiower moat troch freegje om efter de miening fan de respondin te kommen	De ynterviewer moat trochfreegje om efter de miening fan de respondint te kommen.
wiskje lêste wurd	Wiskje lêste wurd.
tsjerkhôf	Tsjerkhôf.
jim hawwe it grif al yn de krante sjoen	Jimme hawwe it grif al yn de krante sjoen.
ado bist sa wyt as in lyk	Do bist sa wyt as in lyk.
dat sil yn de rin fan dit programma bliken dwaan	Dat sil yn de rin fan dit programma bliken dwaan.
sy giet de hurde konfrontaasje net út de wei	Sy giet de hurde konfrontaasje net út 'e wei.
wat is dat dochs	Wat is dat dochs?
der siet in maaghje ryp op de fyts dyt tsjin de gevel stea	Der siet in laachje ryp op 'e fyts dy't tsjin de gevel stie.
ik seach mei grutte eagen nei de persoanen yn fonkeljende gewaarden	Ik seach mei grutte eagen nei de persoanen yn fonkeljende gewaden.
de polysje hat it wapen yn it hús fûn en yn beslach naam	De polysje hat it wapen yn it hús fûn en yn beslach naam.
troch de gearwurking sil de produksje mooglik ferdûbele oant ferfjouwerfuldige	Troch de gearwurking sil de produksje mooglik ferdûbelje oant ferfjouwerfâldigje.
by de gemeente binne gjyn klachtn binnen kaam	By de gemeente binne gjin klachten binnen kaam.
	Hoe lûdgefoelich moat men wêze om it bûten boartsjen fan bern ferbiede te litten?
de útslane brân brutse om healwei sânen út	De útslaande brân bruts om healwei sânen út.
ik helder gjin wurden foar ik rin oer fan tankbers	Ik ha der gjin wurden foar, ik rin oer fan tankberens.
ik kin sykje jo om furdt te gean want ik ha jo neat sizzen	Ik fersykje jo om fuort te gean, want ik haw jo neat te sizzen.
abteek	Apteek.
ha rûntongersdei mei boekengen ferkocht foaral streekromans	Hja rûn tongersdeis mei boeken en ferkocht foaral streekromans.
de wurknimmer kriget by de personearring in forôf ôfpraatbedrach	De wurknimmer kriget by pensjonearring in foarôf ôfpraat bedrach.
de feestdagen stean foar de doar en in heale júntsjes kommen	De feestdagen steane foar de doar en it hearlik jûntsje is kommen.
wa motte wy hjin no mei	Wat moatte wy hjir no mei?
in grutte steede nimt it tal dakleazens ta en ûntsteande probleemwiken	Yn grutte stêden nimt it tal dakleazen ta en ûntsteane probleemwiken.
ik seach har nefternei wylst hy haan en hân troch it puoart te geanen	Ik seach harren efternei wylst hja hân yn hân troch de poarte giene.
de kaaien binne sneornitenacht diels ûnderstrûpt troch it hege wetter en de hurde wyn	De kaaien binne sneontenacht diels ûnderstrûpt troch it hege wetter en de hurde wyn.
dizze toenstoale kennik levere wurde yn wi ein grún	Dizze túnstoel kin ek levere wurde yn it wyt en it brún.
blêdzje	Blêdzje.
bestân iepenje	Bestân iepenje.
jo kinne by har terjochte foar in wiidweidige gesichtsbehanneling	Jo kinne by har terjochte foar in wiidweidige gesichtsbehanneling.
gjinien kin ferbean wurde om earlik oer syn of har eigen wurk te praten	Gjinien kin ferbean wurde om earlik oer syn of har eigen wurk te praten.
dêr sakket it wetter de boarjim yn en wurdt op in natuerlike wize filtere	Dêr sakket it wetter de boaiem yn en wurdt it op natuerlike wize filtere.
de direksje fan de bank fyn net berikber foar kommintar	De direksje fan 'e bank wie net berikber foar kommentaar.
it ûnderwiis hat ferlet fan de oanlein wurdlist mei staveringshifker en it ûnlin wurdboek	It ûnderwiis hat ferlet fan de online wurdlist mei staveringshifker en it online wurdboek.
ik wie wer op bekend terrein ik hie wer fêste grûn ûnder de fuotten	Ik wie wer op bekend terrein, ik hie wer fêstegrûn ûnder de fuotten.
ik bin it grâld sêd	Ik bin it grôtsêd.
wat weit it hjir al gryslike hurd net	Wat waait it hjir ôfgryslike hurd, net?
nei langs twa rêgjen knikte er mei de holle	Nei lang stoareagjen knikte er mei de holle.
it wie moai waar	It wie moai waar.
ik bin bang dat it raar jenspûn hie	Ik bin bang dat it raar jern spûn hie.
it offisjele stadskort foar de ferbouwing waard moandeitemoarn jûn	It offisjele startskot foar de ferbouwing waard moandeitemoarn jûn.
al gânsfakânsjes lang docht er oin húsreauljen mei amerikaanske famyljes	Al gâns fakânsjes lang docht er oan húsruiljen mei Amerikaanske famyljes.
in koart fan alle friezen yn nederlân wennet bûten fryslân	In kwart fan alle Friezen yn Nederlân wennet bûten Fryslân.
de swiere apparaten moatte mei twa kranen it fabryk yntakele wurde	De swiere apparaten moatte mei twa kranen it fabryk yn takele wurde.
de kat wie heel meager doet er yn it asyl kaam	De kat wie heel meager doe't er yn it asyl kaam.
ik moat hjir wei hear	Ik moat hjir wei, hear.
dêr binne der mar twa fan op de hiele wrâld	Dêr binne der mar twa fan op de hiele wrâld.
de trochreed is der ek noch dat it is allegeare noch wol heel autentyk	De trochreed is der ek noch, dus dat is allegear noch wol heel autentyk.
dieden waarden soms samar efter litten	Dieren waarden soms samar efterlitten.
in foarbygonger seach de man op strjit te lizzen en warskôge de helptsjinsten	In foarbygonger seach de man op strjitte lizzen en warskôge de helptsjinsten.
de moatte der even mei inoar de skouders ûnte setten	We moatte der even mei-inoar de skouders ûnder sette.
sa ticht ha ik dêr noch noait by stien	Sa ticht ha ik der noch noait by stien.
ik tink dat de lju op t heden te folle om hannen ha	Ik tink dat de lju op 't heden te folle om hannen hawwe.
de ise werste gate wit waldemoarre	De keunstneres begelate it liet op har mûlharpe.
hy hat dy saak al efkes neamd mar der fierder gjin oamntinken mei jûn	Hy hat dy saak al efkes neamd, mar der fierder gjin omtinken oan jûn.
hja frege him om har hannen tusken sines op te waarmgjen	Hja frege him om har hannen tusken sines op te waarmjen.
de arbeiders steane yn e pún mei triljende en gromjende boaren pikhammers en breckizers	De arbeiders steane yn it pún mei triljende en gromjende boaren, pikhammers en brekizers.
dy beide susters binne hiel knap	Dy beide susters binne hiel knap.
wikselje nei it foarige finster	Wikselje nei it foarige finster.
syn efterban drûch him op hannen	Syn efterban droech him op hannen.
troch de fakânsjeperioade is it relatyf rêstich op e dyk	Troch de fakânsjeperioade is it relatyf rêstich op 'e dyk.
in supermerk hat by fensin frieskalige postersophang yn e stêd grins r	In supermerk hat by fersin Frysktalige posters ophongen yn de stêd Grins.
hja hâlde út dat kleuren san twa oant fjouwer jier hâlde	Hja hâlde út dat de kleuren sa'n twa oant fjouwer jier hâlde.
hienen jo ferwachte dat jo útsocht wurde soenen foar dit boekewike geskink	Hiene je ferwachte dat jo útsocht wurde soene foar dit boekewikegeskink?
sa leverje wy allegearre ús bydrage ta ferbettering fan de wrâld	Sa leverje wij allegearre ús bydrage ta ferbettering fan de wrâld.
kin ik my in kredyt kaart betelje	Kin ik mei in kredytkaart betelje?
de kuier sil duorje oant likernôch fjouwer oere	De kuier sil duorje oant likernôch fjouwer oere.
mûs dûbelklikke	Mûs dûbelklikke.
myn doekskoalle yn belize haw ik ferkeapje moatten	Myn dûkskoalle yn Belize haw ik ferkeapje moatten.
begjin dizze boanne waard bekend hoe bysûnder as it grienreade skaaltsje eins is	Begjin dizze moanne waard bekend hoe bysûnder as it grien-reade skaaltsje eins is.
neffens ferskate meiwurkers waard mey klachten nea dien	Neffens ferskate meiwurkers waard mei klachten neat dien.
allinne út betroubere wittenskiplike feiten kin men konklúzjes lûke	Allinne út betroubere wittenskiplike feiten kin men konklúzjes lûke.
dat is moai foar de feansters	Dat is moai foar de Feansters.
sjoch op e aksjeferpakking folje dyn unike winkoade yn en doch mei	Sjoch op 'e aksjeferpakking, folje dyn unike winkoade yn en doch mei!
de minsken krije te hearren oft se ûntslein wurde ofdat se trochwurkje kinne	De minsken krije te hearren oft se ûntslein wurde of dat se trochwurkje kinne.
earder naam krissneors blommen foar har mei	Earder naam Chris sneons blommen foar har mei.
wy sieten mei in swierrichheid en wy hawwe dêr in persoanlike oplossing foar keazen	Wy sieten mei in swierrichheid, en wy hawwe dêr in persoanlike oplossing foar keazen.
dizze minsken wenne thús en komme deis nei in deisintrum	Dizze minsken wenje thús en komme deis nei it deisintrum.
yn alle iuwen hawwe de minsken bang west foar sykten	Yn alle iuwen hawwe de minsken bang west foar sykten.
stjoer angelikum wardskip wat tinkt dy fan fan e jûn	Stjoer Angelique in boadskip: Wat tinkt dy fan fan 'e jûn?
as ik jild hie soe k it keapje kinne kk	As ik jild hie, soe ik it keapje kinne.
ik soe sizze lit de minsken allegear nei rottum ta gean	Ik soe sizze lit dy minsken allegear nei Rottum ta gean.
set de timer foar it sieden fan in aai	Set de timer foar it sieden fan in aai.
yn it kamp hinget oeral de reek fan houtfjurkers	Yn it kamp hinget oeral de reek fan houtfjurkes.
de bungelos biede plak oan san hûndert fyftich asylsikers	De bungalows biede plak oan sa'n twa hûndert fyftich asylsikers.
wy witte noch net krekt hoe lang oft w bliuwe sille	Wy witte noch net krekt hoe lang at wy bliuwe sille.
bie skop	Bioskoop.
ik bin berne yn it hielol yn it einleazen fan tiid en rûmte	Ik bin berne yn it Hielal, yn it einleaze fan tiid en rûmte.
ik kin saterdei de hiele dei	Ik kin saterdei de hiele dei.
sykje op ynternet	Sykje op ynternet.
it swit rûn him oer de wanen en de rêch	It swit rûn him oer de wangen en de rêch.
hy besocht yn de tritige jierren en bestean op de bouwen as skriuwer	Hy besocht yn de tritiger jierren in bestean op te bouwen as skriuwer.
boppe dat is er der takomme wike net	Boppedat is er der takom wike net.
yn alle iuwen hawwe de minsken bang west foar sykten	Yn alle iuwen hawwe de minsken bang west foar sykten.
de nûmers alve en tolve degrêdearje streekrjocht nei de oergongsklasse	De nûmers alve en tolve degradearje streekrjocht nei de oergongsklasse.
ik leau dat ik him ferkeard begrepen ha	Ik leau dat ik him ferkeard begrepen haw.
it kin net altyd fan ien kant komme	It kin net altyd fan ien kant komme.
de sporter sette troch en hie efterôf al hiel gjin spyt	De sporter sette troch en hie efterôf alhiel gjin spyt.
der binne ek foarskriften dêrt hannelers oan foldwaan moatte	Der binne ek foarskriften dêr't hannelers oan foldwaan moatte.
pylk nei boppen ta	Pylk nei boppen ta.
dit binne de ûnderwerpen dyt oan bod komme sille	Dit binne de ûnderwerpen dy't oan bod komme sille.
wêr is minne hinne	Wêr is Minne hinne?
hy wie in baan dronk amper of neat en hy betelde syn skulden ôf	Hy hie in baan, dronk amper of neat en hy betelle syn skulden ôf.
wurkneummersdei siik wurden binne fan gromhâlden de ferve krije in finansjele fergoeding	Wurknimmers dy't siik wurden binne fan groomhâldende ferve krije in finansjele fergoeding.
ik soe graach oanjeafte dwaan wolle fan stellerij	Ik soe graach oanjefte dwaan wolle fan stellerij.
it tal ynbraken is mei de krystdagen twa kear sa heech as gewoan wei	It tal ynbraken is mei de krystdagen twa kear sa heech as gewoanwei.
dimje de ljochten	Dimje de ljochten.
ik hâld fan bisten en de natuer	Ik hâld fan bisten en de natoer.
dêr komt neat fan op e haspel	Der komt neat fan op 'e haspel.
by de omrop stie ik oanskreaun as saakundige foarearsteuropa	By de omrop stie ik oanskreaun as saakkundige foar East-Europa.
genietsje fan it libben en de rest giet fansels	Genietsje fan it libben en de rest giet fansels.
it wienen koarte meditaasjes fan salwat en kertier nen	It wiene koarte meditaasjes fan sawat in kertier.
stêdhûs	Stedhûs.
dat hie net wêze moatten en it noait my tige	Dat hie net wêze moatten en it muoit my tige.
ik bin no my wolslein oare dingen dwaande	Ik bin no mei folslein oare dingen dwaande.
stel afudrukgebiet yn op de earste fjirtjin	Stel ôfdrukgebiet yn op de earste fjirtjin.
ta de lette jûn út wienen wy mei dit butsje besteld	Ta de lette jûn út wiene wy mei dit putsje besteld.
de rjochtbank besjocht ûnder oare oft der foar it sikehús in trochstapt yn sit	De rjochtbank besjocht ûnder oare oft der foar it sikehús in trochstart yn sit.
de diken kinne net breder makke wurde want dêr is gjin rûomtefoar	De diken kinne net breder makke wurde, want dêr is gjin romte foar.
ik wie dúdlik noch net ta oan de komplikaasjes fan de leafde	Ik wie dúdlik noch net ta oan de komplikaasjes fan de leafde.
joust in finger dan nimme se de hiele hân	Joust in finger, dan nimme se de hiele hân.
as it skip lek is geane de rotten oan board	As it skip lek is, geane de rotten oan board.
selektearje it foarige	Selektearje it foarige.
by ús snijt it yn jannewarys	By ús snijt it yn jannewaris.
meidwaan oan de tocht kin allinnich nei ynskriuwing foar ôf	Meidwaan oan 'e tocht kin allinnich nei ynskriuwing foarôf.
by dat minne waar holden de âldelju de bern thús	By dat minne waar holden de âldelju de bern thús.
hja rieden troch de stille stêd yn de moarnsfear nei it sikehûs	Hja rieden troch de stille stêd yn moarnssfear nei it sikehûs.
de groep wurdt lyts holden om de kwaliteit fan de kursus te garandearjen	De groep wurdt lyts holden om de kwaliteit fan de kursus te garandearjen.
op de tsjûkemar binne freedtejûn trije minsken oppakt foar fiskstreuperij	Op de Tsjûkemar binne freedtejûn trije minsken oppakt foar fiskstreuperij.
it parkoers is troch de iuw hinne hiel wat kearen wizige	It parkoers is troch de iuw hinne hiel wat kearen wizige.
it wie in drege tiid mei in soad lange dagen en koarte nachten	It wie in drege tiid, mei in soad lange dagen en koarte nachten.
men soe hjir in krupsje fan skypje	Men soe hjir in krupsje fan skypje.
it bliek in fersin te wêze	It bliek in fersin te wêzen.
neffens my hat se wol gelyk	Neffens my hat se wol gelyk.
lit myn belskiednis sjen ii	Lit myn belskiednis sjen.
allinne dat feest al koste san oerûmiljoen euro l	Allinne dat feest al koste sa'n oardel miljoen euro.
it hat ús hjir tige goed foldien en wy komme wis noch ris werom	It hat ús hjir tige goed foldien en wy komme wis noch ris werom.
ien sin per rigel is nedich om dizze databist te foljen	Ien sin per rigel is nedich om dizze database te foljen.
meitsje dat fet	Meitsje dat fet.
sek de helderheid op maksimaal	Set de helderheid op maksimaal.
ik sil besykje om it problematyske fan dizze opfetting oan te toanen	Ik sil besykje om it problematyske fan dizze opfetting oan te toanen.
rûtebeskriuwing nei hús ta	Rûtebeskriuwing nei hús ta.
as bern soldaatsjeboarte ik graach mar thús krige wy gjin boatt is god wapens	As bern soldaatsjeboarte ik graach, mar thús krigen wy gjin boartersguodwapens.
der wurdt al mear as fyftich jier praat oer de feilichheid op de diken	Der wurdt al mear as fyftich jier praat oer de feilichheid op de diken.
de jongerein giet op hieltyd âldere leeftiid út e hûs	De jongerein giet op hieltyd âldere leeftiid út 'e hûs.
hy flokte faak en as er lylk wie dan wie it hús te lyts	Hy flokte faak en as er lilk wie, dan wie it hús te lyts.
yn e rein stiet in man it wie te hier op e foarholle plakt	Yn 'e rein stiet in man, it wiete hier op 'e foarholle plakt.
hja kaam út amsterdam en foar him wie se in frou fan e wrâld	Hja kaam út Amsterdam en foar him wie se in frou fan de wrâld.
as it freeds reint dan sjocht men saterdeis gjin mins	As it freeds reint, dan sjocht men saterdeis gjin mins.
geart hat in protte freonen	Geart hat in protte freonen.
benammen yn e nacht fan saterdei op snein gie it need	Benammen yn de nacht fan saterdei op snein gie it need.
mei in gleske wynderby beslute wy om te wachtsjen oan de moantiid ta	Mei in gleske wyn derby beslute wy om te wachtsjen oan 'e moarntiid ta.
de opbringsten wiene yn in pear gefallen wol twa kear sa heech	De opbringsten wiene yn in pear gefallen wol twa kear sa heech.
hoe seach it der hjirdoe út	Hoe seach it der hjir doe út?
spylje myn ôfspiellist op spottefij	Spylje myn ôfspyllist op Spotify.
no tik ôfpin draach ik dêr de gefolgen fan	No't ik âld bin draach ik dêr de gefolgen fan.
binne sy gjin bern	Binne sy jim bern?
de man wie mei it wapen op paad gien nei syn eardere wurkjouwer	De man wie mei it wapen op paad gien nei syn eardere wurkjouwer.
in flitspaiel wie opblaast mei swier fjoerwurk	In flitspeal wie opblaasd mei swier fjurwurk.
san hâlding bringt har yn de problemen	Sa'n hâlding bringt har yn de problemen.
it byld fan it berntsjerjezis leit sûnt tiisde wer yn de kryststâl	It byld fan it berntsje Jezus leit sûnt tiisdei wer yn de kryststâl.
hy is tige tefreden oer syn nije oanwinst	Hy is tige tefreden oer syn nije oanwinst.
de konservator fan it museum hat de wurken útsocht	De konservator fan it museum hat de wurken útsocht.
dat boek is bedoeld foar begjinners	Dat boek is bedoeld foar begjinners.
hja hat de hiele wike al gjin koartsmear hân	Hja hat de hiele wike al gjin koarts mear hân.
ik bin it groad sêd	Ik bin it grôtsêd.
set ûndertitels oan	Set ûndertitels oan.
de inisjatyfnimmers fan it reverindum binne tsjin debou fan de wynmûnen	De inisjatyfnimmers fan it referindum binne tsjin de bou fan de wynmûnen.
boppe stienen fjouwer opnakke bêden mar op trije waard noait sliept	Boppe stienen fjouwer opmakke bêden, mar op trije waard noait sliept.
elke fyskalist sil yn syn karjeêrre ferskate kearen te meitsjen krije mei etyske fraachstikken	Elke fiskalist sil yn syn karriêre ferskate kearen te meitsjen krije mei etyske fraachstikken.
ik wol tsien jier hurd wurkje en jild fertsjinje en dan op wrâldreis gean	Ik wol tsien jier hurd wurkje en jild fertsjinje en dan op wrâldreis gean.
oerskekkelje nei wurd	Oerskeakelje nei Word.
hoe let giet de trein nei snits	Hoe let giet de trein nei Snits?
dêr stean ik dan yn myn wite nachtklean en op bleate fuotten n	Dêr stie ik dan yn myn wite nachtklean en op bleate fuotten.
dan sjoch ik leaver in oare kant út	Dan sjoch ik leaver in oare kant út.
binne alle talen werom te lieden op ien oer taal	Binne alle talen werom te lieden op ien oertaal?
syn argewaasje wie ferdwûn en ek de wurgens fan de sneontemoarn e	Syn argewaasje wie ferdwûn en ek de wurgens fan de sneontemoarn.
busstadsjon	Busstasjon.
ik fiel my net hielendal hûndert prosint jûn  n n	Ik fiel my net hielendal hûndert persint jûn.
asto har oer tsylwje kinst om werom te kommen sil ik dy ivich dankber wêze	Asto har oertsjûgje kinst om werom te kommen, sil ik dy ivich tankber wêze.
der binne no oare dingen oan e hân	Der binne no oare dingen oan de hân.
yn de bus kaam ik neist san blier jongfein te sitten	Yn de bus kaam ik neist sa'n moai blier jongfeint te sitten.
se ha it makliker krigen	Se ha it makliker krigen.
yn e fierte seagen wy it pears en fan de heide	Yn 'e fierte seagen wy it pears fan 'e heide.
wyt ljocht bestiet út kleuren dyt foar ús net te sjen binne	Wyt ljocht bestiet út kleuren dy't foar ús net te sjen binne.
de parkearplakken op it winkelpark steane grâld fol autos	De parkearplakken op it winkelpark steane grôtfol auto's.
yn de moderne maatskippij fynt in konsintraasjeplak fan bedriuwen	Yn de moderne maatskippij fynt in konsintraasje plak fan bedriuwen.
minsken kamen út rintewei hjir te wonjen	Minsken kamen út Drinte wei hjir te wenjen.
it ûnderwiis hat ferlet fan de oanlin wurdlist mei staveringshefker en it oanlij wurdboek	It ûnderwiis hat ferlet fan de online wurdlist mei staveringshifker en it online wurdboek.
hawwe jo in twa persoanskeamer frij foar oare wike tongersdei en freed	Ha jo in twapersoans keamer frij foar oare wike tongersdei en freed?
yn de seuiterpolder komt ek de noardske wrâldmús foar in bedrige en seldsumm meuzushoad	Yn de Saiterpolder komt ek de Noardske wrotmûs foar, in bedrige en seldsume mûzesoarte.
mei ik myn yndifeduele lok heger stelle as it net fan it algemien	Mei ik myn yndividuele lok heger stelle as it nut fan it algemien?
i fraksjefoarsitter hie foar de gelegenheid in filmke makke	De fraksjefoarsitter hie foar de gelegenheid in filmke makke.
