prediction	reference
hjo rinne by de gangen en dan is it depredde jo y ljochts	Jo rinne dêr de gong yn en dan is it de tredde doar rjochts.
as wy na nat ûmgroepe dan raatsje wy pas acht in en swoerrichhelden	As wy no net yngripe, dan reitsje wy pas echt yn 'e swierrichheden.
da ferskyn we in lang artikel oer dizze sapte	Der ferskynde in lang artikel oer dizze sekte.
it wole juster swier waarn pay ús bagja	It wie juster swier waar by ús buorlju.
de polysje welgraven kanfakken en nei yn minsken	De polysje wol graach yn kontakt komme mei dy minsken.
hauwe haart ek kommende jier op woansdei sprot oer	Hy hâldt it kommende jier op woansdei sprekoere.
us leave heul hat nea vere kasgonmars	Us Leave Hear hat nuvere kostgongers.
oda	It is de earste rjochtsaak op it eilân yn mear as twa iuwen.
hy koarwe dyn jogens terfaan he troch frijwinniger skop haan	It guod wie de jûns tefoaren al troch frijwilligers ophelle.
der namme de moddels nei de wesheim hat fannamen	De moandeitemiddeis nei de workshop haw ik frij nommen.
koejon widst mail	Goejûn, hoe is 't mei jo?
hoerfarag dis sikema leker rout oan wan hanne udepart	Is der ek in supermerk tichteby dêr't ik hinne rinne kin?
doe barne onin sakken doeins fil je haren da kentoar	Dy bern binne sa ûndogens, kinne de âlden dat net keare?
allejammes wienen fan oane ardioan	Alle jonges wiene fereale op Julia.
de holt kin farin gritte grând yn e weelaan	De reek komt fan in grutte brân yn in buorkerij.
ik soch gjin kraam eatsi hart n an sûne	Ik sjong gjin twa lietsjes foar ien sint.
mine ferstiande regensgoupuda de ferstandestenlangen	By de ferskillende leeftydsgroepen binne der ferskillende sinjalen.
wy sakke di kar dot en dis keis en sahan imen	Besjoch dit produkt en ús oare spesjale oanbiedingen!
ek yn en om it hús wolle wy kist by de nartoar stean	Ek yn en om it hûs wolle wy ticht by de natuer stean.
dy dei is de sinne om kertier oer fiven opkommen	Dy dei is de sinne om kertier oer fiven opkommen.
ik begryp dat soks amper oan e adres	Ik begryp dat soks amper oan 'e oarder is.
hy sil beken jocht neo krijlik er leun lou net en do net en lear net	Hy sil betelje yn trije terminen: no net en dan net en nea net.
by de begraffenis heerstunnige swarte klearne oan	By de begraffenis hie er stimmige swarte klean oan.
wy hellik it foar sân meter wjiekke	Dy hellet it fan sân meter djipte.
ik hoop hje ek op insinnek skien waar yn ik wykein	Ik hoopje ek op sinneskynwaar yn it wykein.
sneon waard er de bêste nederlannik op e heale maratoan	Sneon waard er de bêste Nederlanner op de heale maraton.
minsklik wit moarnsk binne komme moarns minne gonk en binne gau rekke	Minsken dy't moarnsk binne, komme moarns min op gong en binne gau rekke.
ik ha eigentlik altyd oan sport binen	Ik ha eigentlik altyd oan sport dien.
ik kreij nof in brag wert yn dyn toske kechdisk alameratoarjemi inne	In kroan of in brêge wurdt yn in tosktechnysk laboratoarium makke.
it is rwie gefaak net lek as wol lek	It is like faak net leuk as wol leuk.
it programma wirdt alle dagen útstjoard kast gejamperseizing is seis oere	It programma wurdt alle dagen útstjoerd tusken healwei seizen en seis oere.
de sedem begryp ha foar in soad sike in gearre bisten soagge	De seehûnegryp hat foar in soad sike en deade bisten soarge.
ta stoergen me hannen net nei	Dêr stienen him de hannen net nei.
it skit der wernrt opweitje kin út i geflecht fan de wuld	It skynt dat men wat opmeitsje kin út de flecht fan de fûgels.
as it freed reit gant sjocht nei slerrch doer los	As it freeds reint, dan sjocht men sneons gjin mins.
de wierdige prakte froun joarst an gorde han foerde in fel bean wûtske	Der wie noch in plakje frij neist in âlde frou mei in felgrien mûtske.
gat hie den andei temiddeistakeider hueren wot ik der fan	Dat wie de moandeitemiddeis dat wy der wiene, net it gefal.
bam	De frou rôp dat de plysje belle wie en dêrop naaiden de dieders út.
de lear linnen krigenen foar stin te san poar pesten	De learlingen krigen in foarstelling te sjen oer pesten.
de bretalen hawwe de heale wrâld mar dy moatte se meinoar parte	De bretalen hawwe de heale wrâld, mar dy moatte se mei-inoar parte.
wit ien et what ga drege wek betsjet	Wit ien ek wat dat drege wurd betsjut?
alles hie der is him sas leat	Alles hie er út himsels leard.
dat is gjin earn oc spil eigensle	Dat is gjin earlik spul.
smaukers geane seisenin hear jier earder de as noet snakkers gd	Smokers geane seis en in heal jier earder dea as net-smokers.
ik worit net oer i lippen kolle tt t	Ik koe it net oer 'e lippen krije.
alles hie k it himsels in ryf	Alles hie er út himsels leard.
wer is doen gefaark dat de asberst yt in grutter gebiet welkemt d	Der is gjin gefaar dat de asbest yn in grutter gebiet delkomt.
haw wol in dertier net fan de migrassen	Hy wie yn dy tiid lid fan in literêre salon.
allegarre d op mynstakje	Alle gekheid op in stokje.
lechts yndertuden is in kres yn orrane	Rjochts yn de keamer is it kreas en oprêden.
hjyhit sels gejout en duorsens kin oar en minken duorskens helje	Wa't sels net jout om duorsumens, kin oaren min op duorsumens fergje.
der binne noh jop prizen te winnen	Der binne moaie prizen te winnen.
kaptyifdeit rûan is der in aardigenar yn de sintrumfoarstaf	Op tiisdeitemoarn is der in aardige merk yn it sintrum fan de stêd.
ik rik op e fyts neist ha wil sternigje sterm	Ik ried op 'e fyts neist har wylst se nei hús ta rûn.
joe slaaplantsjes kinne fan de giame út ôfi yn e folle grûen peplanterre	Jonge slaadplantsjes kinne fan begjin maart ôf yn 'e folle grûn útplante wurde.
hja hat him nea wes sjoen hy hat te har nea op bakke skran opsacht	Hja hat him nea wer sjoen, hy hat har nea opbelle, skreaun, opsocht.
dy boer en syn frou wolle altyd yn easternar wenden bliuwe	De Boer en syn frou wolle altyd yn Eastermar wenjen bliuwe.
ik hie in soad buten en ik hie in finkderyn wekken	Ik wie in soad bûten en ik wie al flink brún wurden.
wêr komme jo weyi as ik kregje mei	Wêr komme jo wei as ik freegje mei.
de kinnen stiet oan it haad fande regearrjen	De kening stiet oan it haad fan 'e regearing.
jy soe in nije rûte oan de eastkant fan de stêd kumme mekke	Der soe in nije rûte oan de eastkant fan de stêd komme moatte.
hajt o prektj f yngrepen oan de barnjier is de audumilershjir rech de oanwieste figeuar	Foar operative yngrepen oan de bynier is de algemien sjirurch de oanwiisde figuer.
wat heach hy der moei ikman	Wat seach hy der moai út, man.
allegienes hawwe in eigen dizzein talet fergees wifi tellefyzje en erdirou	Alle keamers hawwe in eigen dûs en toilet, fergees wifi, tillefyzje en in buro.
binne jim mei fan mjyjë	Binne jimme famylje?
hy wiek ek kebek him karen fardij te litten	Hy wykt wat tebek om Karel foarby te litten.
krek as ferline jier binne de ferskate spakartiviteiten dêrt alleberre no meigan kinne	Krekt as ferline jier binne der ferskate sportaktiviteiten dêr't alle bern oan meidwaan kinne.
dy rekurlaasje is heel gelein wik werin foar earlahuzzen	Dy rekreaasje is heel belangryk wurden foar Ealahuzen.
neistde piano lessen únde bertide middei kin ik y allehannen oare lessen folge wekke	Neist pianolessen yn 'e betide middei kinne der alderhanne oare lessen folge wurde.
it boek haw ik et te plak set yn de kast	Dat boek haw ik wer teplak set yn 'e kast.
de sakerdetejûns yn audessjis gange der tsjin sânen de lege winkelstrjette yn	Dy saterdeitejûns yn augustus dangele er tsjin sânen de lege winkelstrjitte yn.
in wike lekker krige se bericht dat se oannommen wie	In wike letter krige se berjocht dat se oannommen wie.
fan begjin besjen	Fan begjin besjen.
hja wie dat tasjoean seine wy dit kin din kant dit	Healwei dat seizoen seinen we dit kin gjin kant út.
wa ha t him lêste wetfoar jûn	Wa hat de lêste wedstriid wûn?
hja hawwe dêr in wike de tiid foar	Hja hawwe dêr in wike de tiid foar.
arke iemis has haw ik ergen bûsten twaad foardes wiffi terlefizze ik in bown	Alle keamers hawwe in eigen dûs en toilet, fergees wifi, tillefyzje en in buro.
faak bin e ber mei depresse ek op har sels	Faak binne bern mei depresje ek op harsels.
ik bin andyt se willem mar se kin de hieler wehke hêze	It binne lytse dingen, mar se kinne hiel wichtich wêze.
it wie drok alder diken en ik moast foar myn wurkom	It wie drok op de diken en ik moast fan myn wurk komme.
der is it baartem foar it syn dor it bedrium wir it berskiud ôilassen	De resultaten falle tsjin en it bedriuw moat in skuld ôflosse.
wy todde ym better mei in slûep in ûnder hokk	Der kinne in bult makke skiep yn ien hok.
sie ik jowy eappek yn	Soe ik jo helpe kinne?
dêrwei hast er noei útsjoch oer de âldestêd ende sel	Dêrwei hast in moai útsjoch oer de âlde stêd en de see.
hja hat noch nea in koar settjûn sy wist e efs net dat soksen bestie	Hja hat noch nea in korset sjoen, se wist sels net dat soks bestie.
wer fertchte joe lette an we darons jaen mar itslacht offer	De fertochte hie earder op de dei rûzje hân mei it slachtoffer.
dat giet sindernom	Dat giet samar net.
kom ap saite mi sakt wat der wurde út assegaderyn e alpe	Kom op, sei ik tsjin mysels, wekker wurde út dizze deidreamerij.
in gaatsmater mae an in rjocht er holden in pachke kast derunen	In goudsmid meie wy mei rjocht en reden in echte keunstner neame.
ikten kar rollestden sjyn lêzer wiske sike noc moat	Ik tink dat der earst in serieuze diskusje komme moat.
hoet ik mei waarm go yn dis an pale toch hinne	Hoe't it mei Barend gongen is dat wit ik fierder net.
dy soarch is foarn mer jochte op it rela te follen fan passin	De soarch is foaral rjochte op it reaktivearjen fan pasjinten.
it docht biken dat jonges faterprobleemen wrachtet ûne as famkes	It docht bliken dat jonges faker probleemgedrach fertoane as famkes.
in rêdeng fan e prauvansy is it ûnmader as net sichtber	Om reden fan privacy is it e-mailadres net sichtber.
de polusjakon besikket de fynealsemen fan acht katten in wed wol foar twa karren	De polysje ûndersiket de fermissing fan acht katten en de dea fan twa katten.
it is not freed earst dat jonge lippe werder fan apses	It is net foar it earst dat jim de dupe wurde fan aksjes.
nongers wie er dan fanoft sakyn dat it hast net wie	Moarns wie it blau fan 'e loft sa tin dat it hast wyt wie.
in grut part fan itdoarp is p dit fart nor goergenôch besleine	In grut part fan it doarp is op dit stuit net goed genôch beskerme.
de fraachtpizer griene op oant de fjouwertoen foar ingennaam	De fraachprizen rinne op oant de fjouwer ton foar in bungalow.
hja komene irme ni storriges not oan eyhjoade o dor my sels op ûnderset wurt	Hja koene harren nijsgjirrigens net ynhâlde en gongen sels op ûndersyk út.
it is noch al yn derikt dat wis siawei de hiele saak of mar ris wjir skâje	It is nochal yngewikkeld, dat wy sille de hiele saak noch mar ris wjerkôgje.
heestlûen hat my it ryk ôfnspreke moakke oer de hynnen kapasipat	Fryslân hat mei it ryk ôfspraken makke oer de wynmûnekapasiteit.
hyha be ston iher ûar de sûd en trotse hein	Har bestean hie oan in siden triedsje hongen.
dat bûnken is net ferstopt	Ik bin ommers net fersûpt.
doch der kinst ferjochtingen	Doch de krystferljochting oan.
it drakte at oarts or er hant in harke	Ik drukte it ear tsjin it hout en harke.
hau als sa wlld dat der hoar har eis	Hy is bliid dat er fan har ôf is.
kammi den wike is der in petoarlj mar in wikeadant	Kommende wike is der in petear mei de wykagint.
der waard praat oer i derfaaring fan it ôfstekkeng fan fjorwek	Der waard praat oer de gefaren fan it ôfstekken fan fjurwurk.
ik fyn dat der in ûte as fan hierder basprilje moat	Ik fyn dat de gemeente as ferhierder byspringe moat.
as ik hir lecht y doch sjoch ik dat der nar oer twlún it	At ik it ljocht útdoch, sjoch ik dat it al oer twaen is.
drek ji mar ôf	Druk e-mail ôf.
it skiet farkant mei k nom yn ûans	It skip fergong mei man en mûs.
dot ien fan de spiraks neikape koe de skyidsrjochter net oars as riear riemmen	Doe't ien fan 'e spilers neitrape, koe de skiedsrjochter net oars as read jaan.
de bewinners foar it soachtsintrum binege hjilk oer hoet ik yn slutten betunt wirdeles	De bewenners fan it soarchsintrum binne lulk oer hoe't de sluting bekend makke is.
selder litter oan lide kreck ik dy menút is	Saterdeitemoarn in wike tref ik dy by my thús?
sette de ciststlar op in gak da baan en bosten wernei moatten	Set de kryststjer op in plak dêr't bern en bisten der net by kinne.
brawegje ferwachte hjir my dy wek glaach heid bin ik doer foar jier	Wannear ferwachtsje jim dy wurkgelegenheid, binnen hoefolle jier?
da halde det bloder moan	Dêr bin ik bliid om, hear.
meitsje pekst fet fan tsjuster oant en mei nacht	Meitsje tekst fet fan 'tsjuster' oant en mei 'nacht'.
in flokcaarium is in tink mer sei rekker dêrt je yn drippe kinne	In flotarium is in tank mei sâlt wetter dêr't je yn driuwe kinne.
jo kinne dyrsels ek in part koal tsjije	Jo kinne de saus ek apart optsjinje.
stirkje mein bytsje befêstige se foar harsels de konkluzjusus dyt se letfen hie	Stikje by bytsje befêstige se foar harsels de konklúzjes dy't se lutsen hie.
as ik systeem behie wi bisto farden wurdlik foar de servis ynstieming fan de ombechjommer	As systeembehearder bisto ferantwurdlik foar de servers en systemen fan de opdrachtjouwer.
kinne jwy al des sitte of kin ne wyystlein oer de setten	Kinne wy hjir sitte of binne dizze stuollen al beset?
ik hâld ne fans mat	Ik hâld net fan sport.
hawe hoele ser do dy egenatt dat sy foar in prasse bûnt doet ser wer it noeblûk in	Hy hie syn politike nekke útstutsen foar in presidint dy't syn wurd net neikaam.
jomtsiester hier in frou fan e bak fan ú urtenhimme	Helptsjinsten ha in frou fan it dak fan in auto helle.
doet ik der margys der noai ekwien oean hie lake e prinses heel fjeur oerzjin	Doe't de markys de moaie klean oanhie, lake de prinses heel freonlik nei him.
gjin minske kin net wine wat te sizzen moast net sizze moast	Gjin minske kin dy twinge wat te sizzen watst net sizze wolst.
emonsipasege in langskoft foar al befelled fan grubben nei wikik omstreane derfellingen	Emansipaasje wie in lang skoft foaral befrijing fan groepen mei dúdlik omskreaune groepsbelangen.
minsken kin ne de kertytsjertekenjen oarnt en nei tiis deikyn	Minsken kinne de petysje tekenje oant en mei tiisdeitejûn.
as er op yn paat wiedt is dat meastal út sjistein ichten	As er op 'en paad giet, is dat meastal yn tsjustere nachten.
hoeker dei is it hjoed oerseise mean	Hokker dei is it hjoed oer seis moanne?
belje bram	Belje Bram.
de spinne hat ombkentakerarde ferplichtyen iol kin frou mei in uorklek	De spiler hat gjin kontraktuele ferplichtingen en kin frij nei in oare klup.
ik ha der net no sum nar ik hâld net fan soken wetstieding	Ik ha der net nei sjoen want ik hâld net fan sokke wedstriden.
yn negraen hie ik gjin libben mar at ik lytske karstskoarre donh ik bekker	Yn Nederlân hie er gjin libben, mar op de Dútske kostskoalle gong it better.
it fakk in ferfil dat binne opkustleis foar nolma	It fokken fan fee, dêr binne ek keunstners foar nedich.
der kiene opstraum echten yn der hoartelbaboekt werne	Der kinne ekstra nachten yn it hotel byboekt wurde.
twatoer ûnerlûter kaim de timmer oan i bastam jien	Twa kear yn 'e wike kaam de túnman om it gers te meanen.
dat is woarns dêrt inoandic lyk moakke op in passekonferinsje	Dat is woansdeitemoarn bekendmakke op in parsekonferinsje.
dou kin ynt derwi	Dokumint bewarje.
sniet der moir de woete treffink baan en net is	Sneontemoarn in wike tref ik dy by my thús?
ge earken geane yn de wike foar him habbekreitsker doe ik	De jurken geane yn dy winkel foar in habbekrats de doar út.
ek plogramma bestiet oat twa pakken moarns in ekskurzje yn blassaluleur	It programma bestiet út twa parten: moarns in ekskurzje en middeis in seminar.
tsjintwurdich si r ek perfoarst net nei mear mitem koe det noch wol	Tsjintwurdich soe dat perfoarst net meie, mar doe koe dat noch wol.
wat sy mar dat stopboe hat da haw ik kritte der in ding foar	Wat sy mei dit stik dien hat, dêr haw ik grutte bewûndering foar.
in woailfazzer kin fan gedopstedei ôfn kaard wurde	In nije ferzje kin fan de webside ôf download wurde.
hi hwe besloear om hiym op in eilken de bafa te staan	Hy besleat om him op 'e nij kandidaat te stellen.
dêrby moat ak tsjinde stream yn foar we wurde	Dêrby moat ek tsjin de stream yn swommen wurde.
der ôfs binne genoenden wer ferdiefd oar	Dêr binne de mieningen ferdield oer.
halst in talint in keatelff	Hy is yntelligint en kreatyf.
it hie st neat yn tsjin njocken	It wie sneontejûn tsjin njoggenen.
bektekeres sjogge de ber nei de oerdiusals fan de bryk aan	Beteutere sjogge de bern nei de oerbliuwsels fan de glydbaan.
wat is de ânstân tisken de oerding yn mis	Wat is de ôfstân tusken de Ierde en Mars?
dat haw wy we lin myr de hanle prate kinnen	Dat hawwe wy him út 'e holle prate kinnen.
dat sil det lút	Dat sis ik net.
sjoch peals woene bepakfers	Sjoch, dêr stean de pakjes.
un detoernocht stie ip elane mar der wie non in batrapskin	Yn 'e keamer stie in piano, mar der wie nimmen dy't derop spile.
ik haw we in ûerbaans hard ken der wekker of wurde	Ik ha noch in jier by ús heit op de buorkerij wurke.
de plysje ha it wapen yn er hûs fûn en yn de slaggengen	De plysje hat it wapen yn it hûs fûn en yn beslach naam.
han bak nei mynt ai wie der al in pestoare fan d harmony	Fan dat momint ôf wiene wy it bestjoer fan de harmony.
kinne jo wiamken	Kinne jo my helpe?
it as woer prachtch	It is wier prachtich!
it kammer om myn oerken de auteproudusik is der holder seras	It ôfrûne jier kaam de autoprodusint út 'e reade sifers.
underwols hawe we altald wast mar im enein wie it net wetder wat dregem	Underwiis hat der altyd west, mar iuwenlang wie it net by de wet regele.
yn en winkom workje wit ik meit in ramp	Yn in winkel wurkje liket my in ramp.
tsjin waanstker dat camoar	Tsjin wa spilet Cambuur?
op beslis oane hie noat te fertellen mart ik gie wurk mj a	Ik beslút om him net te fertellen dat ik gjin wurk mear ha.
dat is alles mar ik worlys dit	Dat is alles wat ik fan him wit.
	De tinte en de dingen dy't se brûke moatte, lizze wer op de karre.
pemperatuer op it stuitd is	Temperatuer op it stuit thús.
hja begûn it lolwerskip loaie en noet te finen	Hja begûn it lânskip moaier en moaier te finen.
it fie iar wiken al neid reint	It hie yn wiken al net reind.
ik ha de oerplakbeljetten sakrekt yn it doarplatlâan	Ik ha de oanplakbiljetten sakrekt yn it doarp ophongen.
hy is skoatly tachtich earvery h	Hy is koartlyn tachtich jier wurden.
yn e wyttiid wir ik ek begûn mei it skillen fan ferhalen	Yn dy tiid bin ik ek begûn mei it skriuwen fan ferhalen.
de minsken dyt boppe dek tappas by wennen moarst en tydlik har appartemin tyút	De minsken dy't boppe de tapasbar wenje, moasten tydlik harren appartemint út.
mocht de ynbrekker de ikelu dan is it hús noch útrênste nei de reginsmillers c	Mocht in ynbrekker deryn komme dan is it hûs noch útrêste mei bewegingsmelders.
as ik woe koene we altyd jocgens oft tsienen hewje	At ik woe koe ik wol altyd njoggens of tsienen helje.
ik woe graach en nergje keapje	Ik woe graach in merje keapje.
ninke hjir de klod dyn eroer feest vienen	Men kin hjir de klok yn it rûn feestfiere.
in oare skouder stiet úp tolverhûsdey elk hûs derfan in stridtich graden nn	In horoskoop bestiet út tolve huzen, elk hûs dêrfan is tritich graden.
der wie nich it plaksje frij neis dyn âlde frou nei in fel rea boetske	Der wie noch in plakje frij neist in âlde frou mei in felread mûtske.
otiits wiene de skûtsjesdende miek om yn fryslân fracht te ferfieren	Eartiids wienen de skûtsjes de manier om yn Fryslân fracht te ferfieren.
it kin ne do e gaar in feest wizzje	It kin net alle dagen feest wêze.
